area_code,reference_area,area_type,year,gender,age,measure_type,value,units
S12000026,Scottish Borders,Local Authority,2006,Female,16-64,Ratio,15.4,%%
S12000026,Scottish Borders,Local Authority,2006,Male,16-64,Ratio,14.2,%%
S12000026,Scottish Borders,Local Authority,2006,All,35-49,Ratio,12.2,%%
S12000026,Scottish Borders,Local Authority,2006,Female,35-49,Ratio,12.6,%%
S12000026,Scottish Borders,Local Authority,2006,All,50-64,Ratio,21.5,%%
S12000026,Scottish Borders,Local Authority,2006,Female,50-64,Ratio,24.5,%%
S12000026,Scottish Borders,Local Authority,2006,Male,50-64,Ratio,19,%%
S12000005,Clackmannanshire,Local Authority,2006,All,16-64,Ratio,20.5,%%
S12000005,Clackmannanshire,Local Authority,2006,Female,16-64,Ratio,22.8,%%
S12000005,Clackmannanshire,Local Authority,2006,Male,16-64,Ratio,18.3,%%
S12000005,Clackmannanshire,Local Authority,2006,All,35-49,Ratio,18.4,%%
S12000005,Clackmannanshire,Local Authority,2006,All,50-64,Ratio,29.2,%%
S12000005,Clackmannanshire,Local Authority,2006,Female,50-64,Ratio,36.1,%%
S12000039,West Dunbartonshire,Local Authority,2006,All,16-24,Ratio,18.3,%%
S12000039,West Dunbartonshire,Local Authority,2006,All,16-64,Ratio,21.7,%%
S12000039,West Dunbartonshire,Local Authority,2006,Female,16-64,Ratio,24,%%
S12000039,West Dunbartonshire,Local Authority,2006,Male,16-64,Ratio,19.4,%%
S12000039,West Dunbartonshire,Local Authority,2006,All,25-34,Ratio,11.9,%%
S12000039,West Dunbartonshire,Local Authority,2006,All,35-49,Ratio,21.3,%%
S12000039,West Dunbartonshire,Local Authority,2006,Female,35-49,Ratio,24.3,%%
S12000039,West Dunbartonshire,Local Authority,2006,Male,35-49,Ratio,18.1,%%
S12000039,West Dunbartonshire,Local Authority,2006,All,50-64,Ratio,31.7,%%
S12000039,West Dunbartonshire,Local Authority,2006,Female,50-64,Ratio,43.1,%%
S12000039,West Dunbartonshire,Local Authority,2006,Male,50-64,Ratio,21.9,%%
S12000006,Dumfries and Galloway,Local Authority,2006,All,16-24,Ratio,14.6,%%
S12000006,Dumfries and Galloway,Local Authority,2006,All,16-64,Ratio,15.9,%%
S12000006,Dumfries and Galloway,Local Authority,2006,Female,16-64,Ratio,18.5,%%
S12000006,Dumfries and Galloway,Local Authority,2006,Male,16-64,Ratio,13.3,%%
S12000006,Dumfries and Galloway,Local Authority,2006,All,35-49,Ratio,12.7,%%
S12000006,Dumfries and Galloway,Local Authority,2006,Female,35-49,Ratio,17.2,%%
S12000006,Dumfries and Galloway,Local Authority,2006,All,50-64,Ratio,22.6,%%
S12000006,Dumfries and Galloway,Local Authority,2006,Female,50-64,Ratio,29.2,%%
S12000006,Dumfries and Galloway,Local Authority,2006,Male,50-64,Ratio,17.5,%%
S12000042,Dundee City,Local Authority,2006,All,16-24,Ratio,11.6,%%
S12000042,Dundee City,Local Authority,2006,All,16-64,Ratio,18.9,%%
S12000042,Dundee City,Local Authority,2006,Female,16-64,Ratio,21.2,%%
S12000042,Dundee City,Local Authority,2006,Male,16-64,Ratio,16.5,%%
S12000042,Dundee City,Local Authority,2006,All,25-34,Ratio,14.5,%%
S12000042,Dundee City,Local Authority,2006,Female,25-34,Ratio,19.4,%%
S12000042,Dundee City,Local Authority,2006,All,35-49,Ratio,21.2,%%
S12000042,Dundee City,Local Authority,2006,Female,35-49,Ratio,22.8,%%
S12000042,Dundee City,Local Authority,2006,Male,35-49,Ratio,19.6,%%
S12000042,Dundee City,Local Authority,2006,All,50-64,Ratio,27,%%
S12000042,Dundee City,Local Authority,2006,Female,50-64,Ratio,32.9,%%
S12000042,Dundee City,Local Authority,2006,Male,50-64,Ratio,21.3,%%
S12000008,East Ayrshire,Local Authority,2006,All,16-64,Ratio,21.7,%%
S12000008,East Ayrshire,Local Authority,2006,Female,16-64,Ratio,23.7,%%
S12000008,East Ayrshire,Local Authority,2006,Male,16-64,Ratio,19.8,%%
S12000008,East Ayrshire,Local Authority,2006,All,35-49,Ratio,22.2,%%
S12000008,East Ayrshire,Local Authority,2006,Female,35-49,Ratio,24.5,%%
S12000008,East Ayrshire,Local Authority,2006,Male,35-49,Ratio,19.5,%%
S12000008,East Ayrshire,Local Authority,2006,All,50-64,Ratio,33.2,%%
S12000008,East Ayrshire,Local Authority,2006,Female,50-64,Ratio,39.8,%%
S12000008,East Ayrshire,Local Authority,2006,Male,50-64,Ratio,27.8,%%
S12000045,East Dunbartonshire,Local Authority,2006,All,16-64,Ratio,9.6,%%
S12000045,East Dunbartonshire,Local Authority,2006,Female,16-64,Ratio,10.8,%%
S12000045,East Dunbartonshire,Local Authority,2006,Male,16-64,Ratio,8.4,%%
S12000045,East Dunbartonshire,Local Authority,2006,All,35-49,Ratio,9.5,%%
S12000045,East Dunbartonshire,Local Authority,2006,Female,35-49,Ratio,9.5,%%
S12000045,East Dunbartonshire,Local Authority,2006,All,50-64,Ratio,13.1,%%
S12000045,East Dunbartonshire,Local Authority,2006,Female,50-64,Ratio,20.1,%%
S12000010,East Lothian,Local Authority,2006,All,16-64,Ratio,13.3,%%
S12000010,East Lothian,Local Authority,2006,Female,16-64,Ratio,16.9,%%
S12000010,East Lothian,Local Authority,2006,Male,16-64,Ratio,9.7,%%
S12000010,East Lothian,Local Authority,2006,All,35-49,Ratio,11.5,%%
S12000010,East Lothian,Local Authority,2006,Female,35-49,Ratio,13.2,%%
S12000010,East Lothian,Local Authority,2006,All,50-64,Ratio,17.9,%%
S12000010,East Lothian,Local Authority,2006,Female,50-64,Ratio,26.8,%%
S12000011,East Renfrewshire,Local Authority,2006,All,16-64,Ratio,10.7,%%
S12000011,East Renfrewshire,Local Authority,2006,Female,16-64,Ratio,13,%%
S12000011,East Renfrewshire,Local Authority,2006,Male,16-64,Ratio,8.4,%%
S12000011,East Renfrewshire,Local Authority,2006,All,35-49,Ratio,10,%%
S12000011,East Renfrewshire,Local Authority,2006,Female,35-49,Ratio,11.5,%%
S12000011,East Renfrewshire,Local Authority,2006,All,50-64,Ratio,16.4,%%
S12000011,East Renfrewshire,Local Authority,2006,Female,50-64,Ratio,21.3,%%
S12000036,City of Edinburgh,Local Authority,2006,All,16-64,Ratio,8.8,%%
S12000036,City of Edinburgh,Local Authority,2006,Female,16-64,Ratio,9.9,%%
S12000036,City of Edinburgh,Local Authority,2006,Male,16-64,Ratio,7.7,%%
S12000036,City of Edinburgh,Local Authority,2006,All,35-49,Ratio,8.7,%%
S12000036,City of Edinburgh,Local Authority,2006,All,50-64,Ratio,13.8,%%
S12000036,City of Edinburgh,Local Authority,2006,Female,50-64,Ratio,17.8,%%
S12000014,Falkirk,Local Authority,2006,All,16-64,Ratio,14.8,%%
S12000014,Falkirk,Local Authority,2006,Female,16-64,Ratio,15.5,%%
S12000014,Falkirk,Local Authority,2006,Male,16-64,Ratio,14.2,%%
S12000014,Falkirk,Local Authority,2006,All,35-49,Ratio,14.7,%%
S12000014,Falkirk,Local Authority,2006,Female,35-49,Ratio,17.1,%%
S12000014,Falkirk,Local Authority,2006,Male,35-49,Ratio,12.3,%%
S12000014,Falkirk,Local Authority,2006,All,50-64,Ratio,25.5,%%
S12000014,Falkirk,Local Authority,2006,Female,50-64,Ratio,29.9,%%
S12000014,Falkirk,Local Authority,2006,Male,50-64,Ratio,22.1,%%
S12000047,Fife,Local Authority,2006,All,16-64,Ratio,13.5,%%
S12000047,Fife,Local Authority,2006,Female,16-64,Ratio,17.3,%%
S12000047,Fife,Local Authority,2006,Male,16-64,Ratio,9.8,%%
S12000047,Fife,Local Authority,2006,All,35-49,Ratio,12.1,%%
S12000047,Fife,Local Authority,2006,Female,35-49,Ratio,17.7,%%
S12000047,Fife,Local Authority,2006,All,50-64,Ratio,22.2,%%
S12000047,Fife,Local Authority,2006,Female,50-64,Ratio,28.1,%%
S12000047,Fife,Local Authority,2006,Male,50-64,Ratio,17.3,%%
S12000017,Highland,Local Authority,2006,All,16-64,Ratio,12.9,%%
S12000017,Highland,Local Authority,2006,Female,16-64,Ratio,15.6,%%
S12000017,Highland,Local Authority,2006,Male,16-64,Ratio,10.3,%%
S12000017,Highland,Local Authority,2006,All,35-49,Ratio,10.9,%%
S12000017,Highland,Local Authority,2006,Female,35-49,Ratio,14.6,%%
S12000017,Highland,Local Authority,2006,All,50-64,Ratio,20.4,%%
S12000017,Highland,Local Authority,2006,Female,50-64,Ratio,27.7,%%
S12000017,Highland,Local Authority,2006,Male,50-64,Ratio,14.4,%%
S12000018,Inverclyde,Local Authority,2006,All,16-24,Ratio,14.3,%%
S12000018,Inverclyde,Local Authority,2006,All,16-64,Ratio,21.5,%%
S12000018,Inverclyde,Local Authority,2006,Female,16-64,Ratio,25.6,%%
S12000018,Inverclyde,Local Authority,2006,Male,16-64,Ratio,17.3,%%
S12000018,Inverclyde,Local Authority,2006,All,35-49,Ratio,23.6,%%
S12000018,Inverclyde,Local Authority,2006,Female,35-49,Ratio,29.4,%%
S12000018,Inverclyde,Local Authority,2006,Male,35-49,Ratio,17.1,%%
S12000018,Inverclyde,Local Authority,2006,All,50-64,Ratio,30,%%
S12000018,Inverclyde,Local Authority,2006,Female,50-64,Ratio,38.9,%%
S12000018,Inverclyde,Local Authority,2006,Male,50-64,Ratio,22.8,%%
S12000019,Midlothian,Local Authority,2006,All,16-64,Ratio,13.8,%%
S12000019,Midlothian,Local Authority,2006,Female,16-64,Ratio,15.3,%%
S12000019,Midlothian,Local Authority,2006,Male,16-64,Ratio,12.2,%%
S12000019,Midlothian,Local Authority,2006,All,35-49,Ratio,13.1,%%
S12000019,Midlothian,Local Authority,2006,Female,35-49,Ratio,16.8,%%
S12000019,Midlothian,Local Authority,2006,All,50-64,Ratio,20.9,%%
S12000019,Midlothian,Local Authority,2006,Female,50-64,Ratio,23.6,%%
S12000019,Midlothian,Local Authority,2006,Male,50-64,Ratio,18.5,%%
S12000020,Moray,Local Authority,2006,All,16-24,Ratio,13.4,%%
S12000020,Moray,Local Authority,2006,All,16-64,Ratio,18.3,%%
S12000020,Moray,Local Authority,2006,Female,16-64,Ratio,19.3,%%
S12000020,Moray,Local Authority,2006,Male,16-64,Ratio,17.3,%%
S12000020,Moray,Local Authority,2006,All,25-34,Ratio,11.5,%%
S12000020,Moray,Local Authority,2006,All,35-49,Ratio,15.2,%%
S12000020,Moray,Local Authority,2006,Female,35-49,Ratio,17.4,%%
S12000020,Moray,Local Authority,2006,Male,35-49,Ratio,13,%%
S12000020,Moray,Local Authority,2006,All,50-64,Ratio,29.1,%%
S12000020,Moray,Local Authority,2006,Female,50-64,Ratio,34,%%
S12000020,Moray,Local Authority,2006,Male,50-64,Ratio,25.3,%%
S12000021,North Ayrshire,Local Authority,2006,All,16-24,Ratio,12.2,%%
S12000021,North Ayrshire,Local Authority,2006,All,16-64,Ratio,18.9,%%
S12000021,North Ayrshire,Local Authority,2006,Female,16-64,Ratio,19.3,%%
S12000021,North Ayrshire,Local Authority,2006,Male,16-64,Ratio,18.6,%%
S12000021,North Ayrshire,Local Authority,2006,All,25-34,Ratio,15.3,%%
S12000021,North Ayrshire,Local Authority,2006,All,35-49,Ratio,16.5,%%
S12000021,North Ayrshire,Local Authority,2006,Female,35-49,Ratio,15.4,%%
S12000021,North Ayrshire,Local Authority,2006,Male,35-49,Ratio,17.8,%%
S12000021,North Ayrshire,Local Authority,2006,All,50-64,Ratio,28.9,%%
S12000021,North Ayrshire,Local Authority,2006,Female,50-64,Ratio,38,%%
S12000021,North Ayrshire,Local Authority,2006,Male,50-64,Ratio,22,%%
S12000023,Orkney Islands,Local Authority,2006,All,16-64,Ratio,12.3,%%
S12000048,Perth and Kinross,Local Authority,2006,All,16-64,Ratio,12.8,%%
S12000048,Perth and Kinross,Local Authority,2006,Female,16-64,Ratio,12,%%
S12000048,Perth and Kinross,Local Authority,2006,Male,16-64,Ratio,13.5,%%
S12000048,Perth and Kinross,Local Authority,2006,All,35-49,Ratio,10.6,%%
S12000048,Perth and Kinross,Local Authority,2006,Female,35-49,Ratio,10.8,%%
S12000048,Perth and Kinross,Local Authority,2006,All,50-64,Ratio,17.6,%%
S12000048,Perth and Kinross,Local Authority,2006,Female,50-64,Ratio,18.8,%%
S12000048,Perth and Kinross,Local Authority,2006,Male,50-64,Ratio,16.6,%%
S12000038,Renfrewshire,Local Authority,2006,All,16-64,Ratio,15.4,%%
S12000038,Renfrewshire,Local Authority,2006,Female,16-64,Ratio,18.3,%%
S12000038,Renfrewshire,Local Authority,2006,Male,16-64,Ratio,12.6,%%
S12000038,Renfrewshire,Local Authority,2006,All,35-49,Ratio,15.2,%%
S12000038,Renfrewshire,Local Authority,2006,Female,35-49,Ratio,17.2,%%
S12000038,Renfrewshire,Local Authority,2006,Male,35-49,Ratio,12.8,%%
S12000038,Renfrewshire,Local Authority,2006,All,50-64,Ratio,29.3,%%
S12000038,Renfrewshire,Local Authority,2006,Female,50-64,Ratio,43.4,%%
S12000038,Renfrewshire,Local Authority,2006,Male,50-64,Ratio,18.3,%%
S12000027,Shetland Islands,Local Authority,2006,All,16-64,Ratio,13.1,%%
S12000027,Shetland Islands,Local Authority,2006,All,50-64,Ratio,28.8,%%
S12000028,South Ayrshire,Local Authority,2006,All,16-24,Ratio,13.7,%%
S12000028,South Ayrshire,Local Authority,2006,All,16-64,Ratio,16.6,%%
S12000028,South Ayrshire,Local Authority,2006,Female,16-64,Ratio,16.4,%%
S12000028,South Ayrshire,Local Authority,2006,Male,16-64,Ratio,16.8,%%
S12000028,South Ayrshire,Local Authority,2006,All,35-49,Ratio,17,%%
S12000028,South Ayrshire,Local Authority,2006,Female,35-49,Ratio,17.3,%%
S12000028,South Ayrshire,Local Authority,2006,Male,35-49,Ratio,16.6,%%
S12000028,South Ayrshire,Local Authority,2006,All,50-64,Ratio,20.3,%%
S12000028,South Ayrshire,Local Authority,2006,Female,50-64,Ratio,21.1,%%
S12000028,South Ayrshire,Local Authority,2006,Male,50-64,Ratio,19.7,%%
S12000029,South Lanarkshire,Local Authority,2006,All,16-64,Ratio,19.4,%%
S12000029,South Lanarkshire,Local Authority,2006,Female,16-64,Ratio,22.1,%%
S12000029,South Lanarkshire,Local Authority,2006,Male,16-64,Ratio,16.8,%%
S12000029,South Lanarkshire,Local Authority,2006,All,25-34,Ratio,15.7,%%
S12000029,South Lanarkshire,Local Authority,2006,All,35-49,Ratio,17.5,%%
S12000029,South Lanarkshire,Local Authority,2006,Female,35-49,Ratio,21.1,%%
S12000029,South Lanarkshire,Local Authority,2006,Male,35-49,Ratio,13.6,%%
S12000029,South Lanarkshire,Local Authority,2006,All,50-64,Ratio,29.8,%%
S12000029,South Lanarkshire,Local Authority,2006,Female,50-64,Ratio,38.5,%%
S12000029,South Lanarkshire,Local Authority,2006,Male,50-64,Ratio,22.7,%%
S12000030,Stirling,Local Authority,2006,All,16-64,Ratio,10.8,%%
S12000030,Stirling,Local Authority,2006,Female,16-64,Ratio,12.1,%%
S12000030,Stirling,Local Authority,2006,Male,16-64,Ratio,9.5,%%
S12000030,Stirling,Local Authority,2006,All,35-49,Ratio,11.2,%%
S12000030,Stirling,Local Authority,2006,Female,35-49,Ratio,13.5,%%
S12000030,Stirling,Local Authority,2006,All,50-64,Ratio,13.7,%%
S12000030,Stirling,Local Authority,2006,Female,50-64,Ratio,17.2,%%
S12000040,West Lothian,Local Authority,2006,All,16-64,Ratio,15.2,%%
S12000040,West Lothian,Local Authority,2006,Female,16-64,Ratio,17.6,%%
S12000040,West Lothian,Local Authority,2006,Male,16-64,Ratio,12.8,%%
S12000040,West Lothian,Local Authority,2006,All,35-49,Ratio,14.7,%%
S12000040,West Lothian,Local Authority,2006,Female,35-49,Ratio,17.9,%%
S12000040,West Lothian,Local Authority,2006,Male,35-49,Ratio,11.2,%%
S12000040,West Lothian,Local Authority,2006,All,50-64,Ratio,27.2,%%
S12000040,West Lothian,Local Authority,2006,Female,50-64,Ratio,35,%%
S12000040,West Lothian,Local Authority,2006,Male,50-64,Ratio,21.1,%%
S12000013,Na h-Eileanan Siar,Local Authority,2006,All,16-64,Ratio,16.1,%%
S12000013,Na h-Eileanan Siar,Local Authority,2006,Female,16-64,Ratio,19.2,%%
S12000013,Na h-Eileanan Siar,Local Authority,2006,All,50-64,Ratio,22.3,%%
S12000033,Aberdeen City,Local Authority,2007,All,16-64,Ratio,13.2,%%
S12000033,Aberdeen City,Local Authority,2007,Female,16-64,Ratio,15.1,%%
S12000033,Aberdeen City,Local Authority,2007,Male,16-64,Ratio,11.5,%%
S12000033,Aberdeen City,Local Authority,2007,All,35-49,Ratio,11.2,%%
S12000033,Aberdeen City,Local Authority,2007,Female,35-49,Ratio,13.9,%%
S12000033,Aberdeen City,Local Authority,2007,All,50-64,Ratio,24.7,%%
S12000033,Aberdeen City,Local Authority,2007,Female,50-64,Ratio,30.6,%%
S12000033,Aberdeen City,Local Authority,2007,Male,50-64,Ratio,19.9,%%
S12000034,Aberdeenshire,Local Authority,2007,All,16-64,Ratio,11.4,%%
S12000034,Aberdeenshire,Local Authority,2007,Female,16-64,Ratio,12.7,%%
S12000034,Aberdeenshire,Local Authority,2007,Male,16-64,Ratio,10.1,%%
S12000034,Aberdeenshire,Local Authority,2007,All,35-49,Ratio,7.5,%%
S12000034,Aberdeenshire,Local Authority,2007,All,50-64,Ratio,20,%%
S12000034,Aberdeenshire,Local Authority,2007,Female,50-64,Ratio,23.3,%%
S12000034,Aberdeenshire,Local Authority,2007,Male,50-64,Ratio,17.3,%%
S12000041,Angus,Local Authority,2007,All,16-64,Ratio,15.4,%%
S12000041,Angus,Local Authority,2007,Female,16-64,Ratio,16.3,%%
S12000041,Angus,Local Authority,2007,Male,16-64,Ratio,14.5,%%
S12000041,Angus,Local Authority,2007,All,25-34,Ratio,13.8,%%
S12000041,Angus,Local Authority,2007,All,35-49,Ratio,12.2,%%
S12000041,Angus,Local Authority,2007,Female,35-49,Ratio,12.7,%%
S12000041,Angus,Local Authority,2007,Male,35-49,Ratio,11.7,%%
S12000041,Angus,Local Authority,2007,All,50-64,Ratio,22.9,%%
S12000041,Angus,Local Authority,2007,Female,50-64,Ratio,29.2,%%
S12000041,Angus,Local Authority,2007,Male,50-64,Ratio,18.2,%%
S12000035,Argyll and Bute,Local Authority,2007,All,16-64,Ratio,13.5,%%
S12000035,Argyll and Bute,Local Authority,2007,Female,16-64,Ratio,15.7,%%
S12000035,Argyll and Bute,Local Authority,2007,Male,16-64,Ratio,11.5,%%
S12000035,Argyll and Bute,Local Authority,2007,All,35-49,Ratio,12,%%
S12000035,Argyll and Bute,Local Authority,2007,Female,35-49,Ratio,13.3,%%
S12000035,Argyll and Bute,Local Authority,2007,All,50-64,Ratio,17.4,%%
S12000035,Argyll and Bute,Local Authority,2007,Female,50-64,Ratio,22.4,%%
S12000035,Argyll and Bute,Local Authority,2007,Male,50-64,Ratio,13.4,%%
S12000026,Scottish Borders,Local Authority,2007,All,16-64,Ratio,14.1,%%
S12000026,Scottish Borders,Local Authority,2007,Female,16-64,Ratio,14.5,%%
S12000026,Scottish Borders,Local Authority,2007,Male,16-64,Ratio,13.7,%%
S12000026,Scottish Borders,Local Authority,2007,All,25-34,Ratio,15.2,%%
S12000026,Scottish Borders,Local Authority,2007,All,35-49,Ratio,9.4,%%
S12000026,Scottish Borders,Local Authority,2007,Female,35-49,Ratio,12.1,%%
S12000026,Scottish Borders,Local Authority,2007,All,50-64,Ratio,20.7,%%
S12000026,Scottish Borders,Local Authority,2007,Female,50-64,Ratio,20.8,%%
S12000026,Scottish Borders,Local Authority,2007,Male,50-64,Ratio,20.6,%%
S12000005,Clackmannanshire,Local Authority,2007,All,16-64,Ratio,22.3,%%
S12000005,Clackmannanshire,Local Authority,2007,Female,16-64,Ratio,25.4,%%
S12000005,Clackmannanshire,Local Authority,2007,Male,16-64,Ratio,19.3,%%
S12000005,Clackmannanshire,Local Authority,2007,All,50-64,Ratio,34.3,%%
S12000005,Clackmannanshire,Local Authority,2007,Female,50-64,Ratio,40.1,%%
S12000005,Clackmannanshire,Local Authority,2007,Male,50-64,Ratio,29.1,%%
S12000039,West Dunbartonshire,Local Authority,2007,All,16-24,Ratio,14.4,%%
S12000039,West Dunbartonshire,Local Authority,2007,All,16-64,Ratio,18.2,%%
S12000039,West Dunbartonshire,Local Authority,2007,Female,16-64,Ratio,20.3,%%
S12000039,West Dunbartonshire,Local Authority,2007,Male,16-64,Ratio,16.1,%%
S12000039,West Dunbartonshire,Local Authority,2007,All,35-49,Ratio,16.9,%%
S12000039,West Dunbartonshire,Local Authority,2007,Female,35-49,Ratio,19.2,%%
S12000039,West Dunbartonshire,Local Authority,2007,Male,35-49,Ratio,14.2,%%
S12000039,West Dunbartonshire,Local Authority,2007,All,50-64,Ratio,29.2,%%
S12000039,West Dunbartonshire,Local Authority,2007,Female,50-64,Ratio,36,%%
S12000039,West Dunbartonshire,Local Authority,2007,Male,50-64,Ratio,23.5,%%
S12000006,Dumfries and Galloway,Local Authority,2007,All,16-64,Ratio,18.4,%%
S12000006,Dumfries and Galloway,Local Authority,2007,Female,16-64,Ratio,18.6,%%
S12000006,Dumfries and Galloway,Local Authority,2007,Male,16-64,Ratio,18.3,%%
S12000006,Dumfries and Galloway,Local Authority,2007,All,35-49,Ratio,12.4,%%
S12000006,Dumfries and Galloway,Local Authority,2007,Male,35-49,Ratio,14.3,%%
S12000006,Dumfries and Galloway,Local Authority,2007,All,50-64,Ratio,30,%%
S12000006,Dumfries and Galloway,Local Authority,2007,Female,50-64,Ratio,36.6,%%
S12000006,Dumfries and Galloway,Local Authority,2007,Male,50-64,Ratio,24.9,%%
S12000042,Dundee City,Local Authority,2007,All,16-24,Ratio,13.7,%%
S12000042,Dundee City,Local Authority,2007,All,16-64,Ratio,18.6,%%
S12000042,Dundee City,Local Authority,2007,Female,16-64,Ratio,20.1,%%
S12000042,Dundee City,Local Authority,2007,Male,16-64,Ratio,17.1,%%
S12000042,Dundee City,Local Authority,2007,All,25-34,Ratio,14.7,%%
S12000042,Dundee City,Local Authority,2007,All,35-49,Ratio,17,%%
S12000042,Dundee City,Local Authority,2007,Female,35-49,Ratio,17.2,%%
S12000042,Dundee City,Local Authority,2007,Male,35-49,Ratio,16.9,%%
S12000042,Dundee City,Local Authority,2007,All,50-64,Ratio,29.1,%%
S12000042,Dundee City,Local Authority,2007,Female,50-64,Ratio,35.5,%%
S12000042,Dundee City,Local Authority,2007,Male,50-64,Ratio,23.5,%%
S12000008,East Ayrshire,Local Authority,2007,All,16-24,Ratio,16.1,%%
S12000008,East Ayrshire,Local Authority,2007,All,16-64,Ratio,23.4,%%
S12000008,East Ayrshire,Local Authority,2007,Female,16-64,Ratio,24.8,%%
S12000008,East Ayrshire,Local Authority,2007,Male,16-64,Ratio,22.1,%%
S12000008,East Ayrshire,Local Authority,2007,All,35-49,Ratio,24.3,%%
S12000008,East Ayrshire,Local Authority,2007,Female,35-49,Ratio,25,%%
S12000008,East Ayrshire,Local Authority,2007,Male,35-49,Ratio,23.5,%%
S12000008,East Ayrshire,Local Authority,2007,All,50-64,Ratio,34.8,%%
S12000008,East Ayrshire,Local Authority,2007,Female,50-64,Ratio,40.2,%%
S12000008,East Ayrshire,Local Authority,2007,Male,50-64,Ratio,30.4,%%
S12000045,East Dunbartonshire,Local Authority,2007,All,16-64,Ratio,10,%%
