FeatureCode,DateCode,Measurement,Units,Value,Cancer Type,Gender
S12000045,1997,Count,Cases,34,Prostate Cancer,Male
S12000045,2012,Count,Cases,113,Lung Cancer,All
S12000045,2005,Count,Cases,67,Prostate Cancer,Male
S12000045,1998,Count,Cases,68,Colorectal Cancer,All
S12000045,2006,Count,Cases,77,Colorectal Cancer,All
S12000045,2011,Count,Cases,100,Lung Cancer,All
S12000045,2004,Count,Cases,65,Colorectal Cancer,All
S12000045,2013,Count,Cases,683,Malignant Neoplasms,All
S12000045,2010,Count,Cases,86,Colorectal Cancer,All
S12000045,1999,Count,Cases,37,Prostate Cancer,Male
S12000045,2011,Count,Cases,659,Malignant Neoplasms,All
S12000045,2015,Count,Cases,139,Breast Cancer,Female
S12000045,2002,Count,Cases,67,Colorectal Cancer,All
S12000045,1997,Count,Cases,83,Colorectal Cancer,All
S12000045,2007,Count,Cases,69,Colorectal Cancer,All
S12000045,2001,Count,Cases,79,Colorectal Cancer,All
S12000045,2003,Count,Cases,84,Colorectal Cancer,All
S12000045,2011,Count,Cases,87,Colorectal Cancer,All
S12000045,2012,Count,Cases,85,Colorectal Cancer,All
S12000045,1997,Count,Cases,85,Breast Cancer,Female
S12000045,2005,Count,Cases,79,Colorectal Cancer,All
S12000045,2011,Count,Cases,340,Malignant Neoplasms,Male
S12000045,2001,Count,Cases,279,Malignant Neoplasms,Female
S12000045,2000,Count,Cases,312,Malignant Neoplasms,Female
S12000045,2015,Count,Cases,741,Malignant Neoplasms,All
S12000045,1999,Count,Cases,243,Malignant Neoplasms,Male
S12000045,2002,Count,Cases,72,Lung Cancer,All
S12000045,2003,Count,Cases,277,Malignant Neoplasms,Female
S12000045,2004,Count,Cases,324,Malignant Neoplasms,Female
S12000045,2010,Count,Cases,297,Malignant Neoplasms,Male
S12000045,2012,Count,Cases,394,Malignant Neoplasms,Female
S12000045,2011,Count,Cases,319,Malignant Neoplasms,Female
S12000045,2006,Count,Cases,319,Malignant Neoplasms,Female
S12000045,2014,Count,Cases,381,Malignant Neoplasms,Female
S12000045,1998,Count,Cases,280,Malignant Neoplasms,Female
S12000045,2013,Count,Cases,345,Malignant Neoplasms,Female
S12000045,2005,Count,Cases,293,Malignant Neoplasms,Female
S12000045,2003,Count,Cases,274,Malignant Neoplasms,Male
S12000045,2001,Count,Cases,271,Malignant Neoplasms,Male
S12000045,2010,Count,Cases,99,Breast Cancer,Female
S12000045,2000,Count,Cases,253,Malignant Neoplasms,Male
S12000045,1999,Count,Cases,230,Malignant Neoplasms,Female
S12000045,2016,Count,Cases,712,Malignant Neoplasms,All
S12000045,2008,Count,Cases,308,Malignant Neoplasms,Male
S12000045,2015,Count,Cases,402,Malignant Neoplasms,Female
S12000045,2003,Count,Cases,80,Lung Cancer,All
S12000045,2001,Count,Cases,69,Lung Cancer,All
S12000045,2007,Count,Cases,301,Malignant Neoplasms,Male
S12000045,2000,Count,Cases,98,Lung Cancer,All
S12000045,1998,Count,Cases,69,Lung Cancer,All
S12000045,1997,Count,Cases,82,Lung Cancer,All
S12000045,1999,Count,Cases,76,Lung Cancer,All
S12000045,2016,Count,Cases,90,Breast Cancer,Female
S12000045,2015,Count,Cases,339,Malignant Neoplasms,Male
S12000045,2000,Count,Cases,565,Malignant Neoplasms,All
S12000045,2008,Count,Cases,353,Malignant Neoplasms,Female
S12000045,2007,Count,Cases,329,Malignant Neoplasms,Female
S12000045,2005,Count,Cases,592,Malignant Neoplasms,All
S12000045,2013,Count,Cases,109,Breast Cancer,Female
S12000045,2017,Count,Cases,78,Prostate Cancer,Male
S12000045,2012,Count,Cases,121,Breast Cancer,Female
S12000045,2017,Count,Cases,391,Malignant Neoplasms,Female
S12000045,2005,Count,Cases,299,Malignant Neoplasms,Male
S12000045,1999,Count,Cases,473,Malignant Neoplasms,All
S12000045,2006,Count,Cases,591,Malignant Neoplasms,All
S12000045,2008,Count,Cases,661,Malignant Neoplasms,All
S12000045,2001,Count,Cases,550,Malignant Neoplasms,All
S12000045,2016,Count,Cases,352,Malignant Neoplasms,Female
S12000045,2014,Count,Cases,335,Malignant Neoplasms,Male
S12000045,1998,Count,Cases,517,Malignant Neoplasms,All
S12000045,1997,Count,Cases,294,Malignant Neoplasms,Female
S12000045,2003,Count,Cases,551,Malignant Neoplasms,All
S12000045,2002,Count,Cases,253,Malignant Neoplasms,Male
S12000045,2016,Count,Cases,92,Prostate Cancer,Male
S12000045,2010,Count,Cases,311,Malignant Neoplasms,Female
S12000045,2002,Count,Cases,284,Malignant Neoplasms,Female
S12000045,2009,Count,Cases,356,Malignant Neoplasms,Female
S12000045,2002,Count,Cases,537,Malignant Neoplasms,All
S12000045,1997,Count,Cases,529,Malignant Neoplasms,All
S12000045,2004,Count,Cases,635,Malignant Neoplasms,All
S12000045,2007,Count,Cases,630,Malignant Neoplasms,All
S12000045,2011,Count,Cases,92,Breast Cancer,Female
S12000045,2004,Count,Cases,311,Malignant Neoplasms,Male
S12000045,2009,Count,Cases,321,Malignant Neoplasms,Male
S12000045,2016,Count,Cases,360,Malignant Neoplasms,Male
S12000045,2014,Count,Cases,115,Breast Cancer,Female
S12000045,2009,Count,Cases,677,Malignant Neoplasms,All
S12000045,1998,Count,Cases,237,Malignant Neoplasms,Male
S12000045,2015,Count,Cases,79,Prostate Cancer,Male
S12000045,1997,Count,Cases,235,Malignant Neoplasms,Male
S12000045,2006,Count,Cases,272,Malignant Neoplasms,Male
S08000015,2004,Count,Cases,2184,Malignant Neoplasms,All
S08000015,1999,Count,Cases,348,Lung Cancer,All
S08000015,2009,Count,Cases,1147,Malignant Neoplasms,Female
S08000015,2005,Count,Cases,2123,Malignant Neoplasms,All
S08000015,2005,Count,Cases,288,Colorectal Cancer,All
S08000015,1998,Count,Cases,319,Breast Cancer,Female
S08000015,2007,Count,Cases,217,Prostate Cancer,Male
S08000015,1998,Count,Cases,339,Lung Cancer,All
S08000015,2009,Count,Cases,234,Prostate Cancer,Male
S08000015,2003,Count,Cases,267,Breast Cancer,Female
S08000015,2007,Count,Cases,1096,Malignant Neoplasms,Male
S08000015,2004,Count,Cases,1079,Malignant Neoplasms,Male
S08000015,2010,Count,Cases,290,Colorectal Cancer,All
S08000015,2001,Count,Cases,278,Colorectal Cancer,All
S08000015,2007,Count,Cases,374,Lung Cancer,All
S08000015,2006,Count,Cases,360,Lung Cancer,All
S08000015,2002,Count,Cases,1061,Malignant Neoplasms,Male
S08000015,1997,Count,Cases,953,Malignant Neoplasms,Male
S08000015,2001,Count,Cases,941,Malignant Neoplasms,Male
S08000015,1997,Count,Cases,386,Lung Cancer,All
S08000015,2009,Count,Cases,1192,Malignant Neoplasms,Male
S08000015,2003,Count,Cases,1065,Malignant Neoplasms,Male
S08000015,2004,Count,Cases,343,Lung Cancer,All
S08000015,2009,Count,Cases,2339,Malignant Neoplasms,All
S08000015,2003,Count,Cases,362,Lung Cancer,All
S08000015,2013,Count,Cases,1253,Malignant Neoplasms,Male
S08000015,2015,Count,Cases,263,Prostate Cancer,Male
S08000015,2012,Count,Cases,326,Breast Cancer,Female
S08000015,2002,Count,Cases,348,Lung Cancer,All
S08000015,2001,Count,Cases,1047,Malignant Neoplasms,Female
S08000015,2009,Count,Cases,368,Lung Cancer,All
S08000015,2000,Count,Cases,166,Prostate Cancer,Male
S08000015,2011,Count,Cases,335,Breast Cancer,Female
S08000015,2008,Count,Cases,349,Lung Cancer,All
S08000015,2008,Count,Cases,236,Prostate Cancer,Male
S08000015,2004,Count,Cases,270,Colorectal Cancer,All
S08000015,1998,Count,Cases,1957,Malignant Neoplasms,All
S08000015,1999,Count,Cases,153,Prostate Cancer,Male
S08000015,2007,Count,Cases,290,Colorectal Cancer,All
S08000015,1997,Count,Cases,2019,Malignant Neoplasms,All
S08000015,2012,Count,Cases,1218,Malignant Neoplasms,Male
S08000015,2015,Count,Cases,2534,Malignant Neoplasms,All
S08000015,2007,Count,Cases,2195,Malignant Neoplasms,All
S08000015,1999,Count,Cases,1965,Malignant Neoplasms,All
S08000015,1997,Count,Cases,146,Prostate Cancer,Male
S08000015,2008,Count,Cases,2305,Malignant Neoplasms,All
S08000015,2006,Count,Cases,1103,Malignant Neoplasms,Female
S08000015,1998,Count,Cases,1050,Malignant Neoplasms,Female
S08000015,2007,Count,Cases,1099,Malignant Neoplasms,Female
S08000015,2017,Count,Cases,1287,Malignant Neoplasms,Female
S08000015,2005,Count,Cases,1051,Malignant Neoplasms,Male
S08000015,2015,Count,Cases,1327,Malignant Neoplasms,Female
S08000015,2013,Count,Cases,2570,Malignant Neoplasms,All
S08000015,1999,Count,Cases,261,Breast Cancer,Female
S08000015,2006,Count,Cases,261,Colorectal Cancer,All
S08000015,2000,Count,Cases,985,Malignant Neoplasms,Female
S08000015,2011,Count,Cases,2321,Malignant Neoplasms,All
S08000015,2012,Count,Cases,2432,Malignant Neoplasms,All
S08000015,2001,Count,Cases,302,Breast Cancer,Female
S08000015,2004,Count,Cases,263,Prostate Cancer,Male
S08000015,2014,Count,Cases,349,Breast Cancer,Female
S08000015,2001,Count,Cases,174,Prostate Cancer,Male
S08000015,2013,Count,Cases,358,Breast Cancer,Female
S08000015,2016,Count,Cases,366,Breast Cancer,Female
S08000015,2000,Count,Cases,955,Malignant Neoplasms,Male
S08000015,2000,Count,Cases,263,Breast Cancer,Female
S08000015,2005,Count,Cases,191,Prostate Cancer,Male
S08000015,1999,Count,Cases,962,Malignant Neoplasms,Male
S08000015,2006,Count,Cases,219,Prostate Cancer,Male
S08000015,1998,Count,Cases,150,Prostate Cancer,Male
S08000015,2002,Count,Cases,2042,Malignant Neoplasms,All
S08000015,2014,Count,Cases,286,Colorectal Cancer,All
S08000015,2000,Count,Cases,1940,Malignant Neoplasms,All
S08000015,2001,Count,Cases,1988,Malignant Neoplasms,All
S08000015,1999,Count,Cases,1003,Malignant Neoplasms,Female
S08000015,2006,Count,Cases,2108,Malignant Neoplasms,All
S08000015,2002,Count,Cases,981,Malignant Neoplasms,Female
S08000015,1998,Count,Cases,907,Malignant Neoplasms,Male
S08000015,2006,Count,Cases,1005,Malignant Neoplasms,Male
S08000015,2014,Count,Cases,246,Prostate Cancer,Male
S08000015,2003,Count,Cases,2142,Malignant Neoplasms,All
S08000015,2010,Count,Cases,398,Breast Cancer,Female
S08000015,1997,Count,Cases,1066,Malignant Neoplasms,Female
S08000015,2013,Count,Cases,325,Colorectal Cancer,All
S08000015,2016,Count,Cases,1282,Malignant Neoplasms,Female
S08000015,2005,Count,Cases,1072,Malignant Neoplasms,Female
S08000015,2014,Count,Cases,2483,Malignant Neoplasms,All
S08000015,2010,Count,Cases,2383,Malignant Neoplasms,All
S08000015,2002,Count,Cases,273,Breast Cancer,Female
S08000015,2004,Count,Cases,1105,Malignant Neoplasms,Female
S08000015,2013,Count,Cases,267,Prostate Cancer,Male
S08000015,2008,Count,Cases,1162,Malignant Neoplasms,Female
S08000015,2003,Count,Cases,1077,Malignant Neoplasms,Female
S08000015,2012,Count,Cases,262,Prostate Cancer,Male
S08000015,2004,Count,Cases,306,Breast Cancer,Female
S08000015,2015,Count,Cases,1207,Malignant Neoplasms,Male
S08000015,2015,Count,Cases,293,Colorectal Cancer,All
S08000015,2010,Count,Cases,353,Lung Cancer,All
S08000015,2016,Count,Cases,1117,Malignant Neoplasms,Male
S08000015,2003,Count,Cases,290,Colorectal Cancer,All
S08000015,2009,Count,Cases,314,Breast Cancer,Female
S08000015,2002,Count,Cases,254,Colorectal Cancer,All
S08000015,2015,Count,Cases,346,Breast Cancer,Female
S08000015,1997,Count,Cases,252,Breast Cancer,Female
S08000015,2000,Count,Cases,261,Colorectal Cancer,All
S08000015,2012,Count,Cases,302,Colorectal Cancer,All
S08000015,2006,Count,Cases,305,Breast Cancer,Female
S08000015,2013,Count,Cases,1317,Malignant Neoplasms,Female
S08000015,2011,Count,Cases,263,Prostate Cancer,Male
S08000015,2012,Count,Cases,399,Lung Cancer,All
S08000015,2003,Count,Cases,227,Prostate Cancer,Male
S08000015,2009,Count,Cases,323,Colorectal Cancer,All
S08000015,2013,Count,Cases,459,Lung Cancer,All
S08000015,2011,Count,Cases,1184,Malignant Neoplasms,Female
S08000015,2017,Count,Cases,230,Prostate Cancer,Male
S08000015,2012,Count,Cases,1214,Malignant Neoplasms,Female
S08000015,2016,Count,Cases,296,Colorectal Cancer,All
S08000015,2011,Count,Cases,267,Colorectal Cancer,All
S08000015,2011,Count,Cases,393,Lung Cancer,All
S08000015,2002,Count,Cases,229,Prostate Cancer,Male
S08000015,2017,Count,Cases,2456,Malignant Neoplasms,All
S08000015,2008,Count,Cases,311,Breast Cancer,Female
S08000015,1998,Count,Cases,269,Colorectal Cancer,All
S08000015,2007,Count,Cases,282,Breast Cancer,Female
S08000015,2010,Count,Cases,1108,Malignant Neoplasms,Male
S08000015,2000,Count,Cases,316,Lung Cancer,All
S08000015,2010,Count,Cases,1275,Malignant Neoplasms,Female
S08000015,2011,Count,Cases,1137,Malignant Neoplasms,Male
S08000015,2005,Count,Cases,278,Breast Cancer,Female
S08000015,2014,Count,Cases,1254,Malignant Neoplasms,Female
S08000015,2008,Count,Cases,326,Colorectal Cancer,All
S08000015,2005,Count,Cases,346,Lung Cancer,All
S08000015,2014,Count,Cases,1229,Malignant Neoplasms,Male
S08000015,2015,Count,Cases,409,Lung Cancer,All
S08000015,2016,Count,Cases,2399,Malignant Neoplasms,All
S08000015,2017,Count,Cases,366,Breast Cancer,Female
S08000015,2001,Count,Cases,311,Lung Cancer,All
S08000015,2016,Count,Cases,392,Lung Cancer,All
S08000015,2016,Count,Cases,231,Prostate Cancer,Male
S08000015,2017,Count,Cases,440,Lung Cancer,All
S08000015,2017,Count,Cases,1169,Malignant Neoplasms,Male
S08000015,1997,Count,Cases,266,Colorectal Cancer,All
S08000015,2008,Count,Cases,1143,Malignant Neoplasms,Male
S08000015,2017,Count,Cases,310,Colorectal Cancer,All
S08000015,1999,Count,Cases,265,Colorectal Cancer,All
S08000015,2010,Count,Cases,243,Prostate Cancer,Male
S08000015,2014,Count,Cases,435,Lung Cancer,All
S08000016,1998,Count,Cases,82,Colorectal Cancer,All
S08000016,2003,Count,Cases,93,Colorectal Cancer,All
S08000016,2016,Count,Cases,378,Malignant Neoplasms,Female
S08000016,1997,Count,Cases,71,Breast Cancer,Female
S08000016,2005,Count,Cases,94,Colorectal Cancer,All
S08000016,2003,Count,Cases,298,Malignant Neoplasms,Female
S08000016,2004,Count,Cases,99,Colorectal Cancer,All
S08000016,2010,Count,Cases,391,Malignant Neoplasms,Male
S08000016,2017,Count,Cases,142,Prostate Cancer,Male
S08000016,2011,Count,Cases,757,Malignant Neoplasms,All
S08000016,2010,Count,Cases,780,Malignant Neoplasms,All
S08000016,2006,Count,Cases,708,Malignant Neoplasms,All
S08000016,2007,Count,Cases,102,Colorectal Cancer,All
S08000016,2006,Count,Cases,102,Colorectal Cancer,All
S08000016,2009,Count,Cases,94,Breast Cancer,Female
S08000016,2007,Count,Cases,702,Malignant Neoplasms,All
S08000016,2008,Count,Cases,777,Malignant Neoplasms,All
S08000016,2009,Count,Cases,98,Lung Cancer,All
S08000016,2009,Count,Cases,689,Malignant Neoplasms,All
S08000016,2014,Count,Cases,102,Colorectal Cancer,All
S08000016,1998,Count,Cases,286,Malignant Neoplasms,Female
S08000016,2015,Count,Cases,777,Malignant Neoplasms,All
S08000016,2003,Count,Cases,67,Breast Cancer,Female
S08000016,2008,Count,Cases,100,Lung Cancer,All
S08000016,2006,Count,Cases,115,Prostate Cancer,Male
S08000016,2015,Count,Cases,89,Lung Cancer,All
S08000016,2009,Count,Cases,86,Prostate Cancer,Male
S08000016,2005,Count,Cases,65,Prostate Cancer,Male
S08000016,2006,Count,Cases,68,Breast Cancer,Female
S08000016,2015,Count,Cases,103,Colorectal Cancer,All
S08000016,2004,Count,Cases,62,Breast Cancer,Female
S08000016,2008,Count,Cases,95,Colorectal Cancer,All
S08000016,2014,Count,Cases,99,Prostate Cancer,Male
S08000016,2010,Count,Cases,138,Colorectal Cancer,All
S08000016,2005,Count,Cases,328,Malignant Neoplasms,Male
S08000016,2006,Count,Cases,105,Lung Cancer,All
S08000016,2007,Count,Cases,112,Lung Cancer,All
S08000016,2003,Count,Cases,83,Lung Cancer,All
S08000016,2004,Count,Cases,329,Malignant Neoplasms,Male
S08000016,2011,Count,Cases,400,Malignant Neoplasms,Female
S08000016,2002,Count,Cases,99,Lung Cancer,All
S08000016,2015,Count,Cases,373,Malignant Neoplasms,Female
S08000016,2005,Count,Cases,82,Lung Cancer,All
S08000016,1999,Count,Cases,107,Lung Cancer,All
S08000016,2000,Count,Cases,298,Malignant Neoplasms,Male
S08000016,2001,Count,Cases,90,Lung Cancer,All
S08000016,2000,Count,Cases,96,Lung Cancer,All
S08000016,2004,Count,Cases,309,Malignant Neoplasms,Female
S08000016,2009,Count,Cases,357,Malignant Neoplasms,Male
S08000016,2017,Count,Cases,461,Malignant Neoplasms,Male
S08000016,2008,Count,Cases,404,Malignant Neoplasms,Female
S08000016,2017,Count,Cases,107,Colorectal Cancer,All
S08000016,2017,Count,Cases,135,Breast Cancer,Female
S08000016,2015,Count,Cases,404,Malignant Neoplasms,Male
S08000016,2016,Count,Cases,110,Colorectal Cancer,All
S08000016,1997,Count,Cases,296,Malignant Neoplasms,Male
S08000016,2006,Count,Cases,326,Malignant Neoplasms,Female
S08000016,2004,Count,Cases,90,Lung Cancer,All
S08000016,2010,Count,Cases,389,Malignant Neoplasms,Female
S08000016,2007,Count,Cases,323,Malignant Neoplasms,Female
S08000016,2016,Count,Cases,400,Malignant Neoplasms,Male
S08000016,2001,Count,Cases,81,Colorectal Cancer,All
S08000016,2000,Count,Cases,90,Colorectal Cancer,All
S08000016,2008,Count,Cases,154,Breast Cancer,Female
S08000016,2002,Count,Cases,131,Breast Cancer,Female
S08000016,1999,Count,Cases,133,Breast Cancer,Female
S08000016,2001,Count,Cases,81,Breast Cancer,Female
S08000016,2014,Count,Cases,437,Malignant Neoplasms,Female
S08000016,2012,Count,Cases,83,Colorectal Cancer,All
S08000016,2008,Count,Cases,373,Malignant Neoplasms,Male
S08000016,2016,Count,Cases,98,Breast Cancer,Female
S08000016,2005,Count,Cases,179,Breast Cancer,Female
S08000016,2011,Count,Cases,357,Malignant Neoplasms,Male
S08000016,2010,Count,Cases,104,Prostate Cancer,Male
S08000016,2013,Count,Cases,389,Malignant Neoplasms,Female
S08000016,1997,Count,Cases,78,Lung Cancer,All
S08000016,2013,Count,Cases,121,Colorectal Cancer,All
S08000016,2011,Count,Cases,103,Colorectal Cancer,All
S08000016,2012,Count,Cases,374,Malignant Neoplasms,Female
S08000016,1998,Count,Cases,78,Lung Cancer,All
S08000016,1998,Count,Cases,286,Malignant Neoplasms,Male
S08000016,1997,Count,Cases,97,Colorectal Cancer,All
S08000016,1999,Count,Cases,266,Malignant Neoplasms,Male
S08000016,2014,Count,Cases,396,Malignant Neoplasms,Male
S08000016,2000,Count,Cases,69,Breast Cancer,Female
S08000016,2002,Count,Cases,82,Colorectal Cancer,All
S08000016,1999,Count,Cases,87,Colorectal Cancer,All
S08000016,2016,Count,Cases,778,Malignant Neoplasms,All
S08000016,2005,Count,Cases,734,Malignant Neoplasms,All
S08000016,2014,Count,Cases,111,Lung Cancer,All
S08000016,2017,Count,Cases,900,Malignant Neoplasms,All
S08000016,2002,Count,Cases,697,Malignant Neoplasms,All
S08000016,1998,Count,Cases,572,Malignant Neoplasms,All
S08000016,1999,Count,Cases,637,Malignant Neoplasms,All
S08000016,2013,Count,Cases,94,Lung Cancer,All
S08000016,2012,Count,Cases,96,Prostate Cancer,Male
S08000016,2004,Count,Cases,638,Malignant Neoplasms,All
S08000016,2003,Count,Cases,72,Prostate Cancer,Male
S08000016,2015,Count,Cases,85,Prostate Cancer,Male
S08000016,2011,Count,Cases,82,Prostate Cancer,Male
S08000016,2007,Count,Cases,112,Prostate Cancer,Male
S08000016,2005,Count,Cases,406,Malignant Neoplasms,Female
S08000016,2014,Count,Cases,833,Malignant Neoplasms,All
S08000016,2003,Count,Cases,315,Malignant Neoplasms,Male
S08000016,2012,Count,Cases,359,Malignant Neoplasms,Male
S08000016,2002,Count,Cases,306,Malignant Neoplasms,Male
S08000016,2009,Count,Cases,92,Colorectal Cancer,All
S08000016,1999,Count,Cases,371,Malignant Neoplasms,Female
S08000016,2001,Count,Cases,616,Malignant Neoplasms,All
S08000016,2016,Count,Cases,105,Lung Cancer,All
S08000016,2004,Count,Cases,86,Prostate Cancer,Male
S08000016,2000,Count,Cases,599,Malignant Neoplasms,All
S08000016,1997,Count,Cases,618,Malignant Neoplasms,All
S08000016,2013,Count,Cases,107,Prostate Cancer,Male
S08000016,2000,Count,Cases,57,Prostate Cancer,Male
S08000016,2000,Count,Cases,301,Malignant Neoplasms,Female
S08000016,2008,Count,Cases,115,Prostate Cancer,Male
S08000016,1998,Count,Cases,69,Breast Cancer,Female
S08000016,2007,Count,Cases,55,Breast Cancer,Female
S08000016,2001,Count,Cases,304,Malignant Neoplasms,Male
S08000016,2002,Count,Cases,391,Malignant Neoplasms,Female
S08000016,2012,Count,Cases,99,Lung Cancer,All
S08000016,2010,Count,Cases,86,Breast Cancer,Female
S08000016,2017,Count,Cases,115,Lung Cancer,All
S08000016,2009,Count,Cases,332,Malignant Neoplasms,Female
S08000016,2017,Count,Cases,439,Malignant Neoplasms,Female
S08000016,1999,Count,Cases,36,Prostate Cancer,Male
S08000016,2001,Count,Cases,42,Prostate Cancer,Male
S08000016,1998,Count,Cases,57,Prostate Cancer,Male
S08000016,2002,Count,Cases,74,Prostate Cancer,Male
S08000016,2007,Count,Cases,379,Malignant Neoplasms,Male
S08000016,2016,Count,Cases,108,Prostate Cancer,Male
