area_code,reference_area,area_type,year,gender,cancer_type,value,units
S12000036,City of Edinburgh,Local Authority,2001,All,Lung Cancer,381,Cases
S12000036,City of Edinburgh,Local Authority,2003,All,Malignant Neoplasms,2242,Cases
S12000036,City of Edinburgh,Local Authority,1999,Male,Prostate Cancer,219,Cases
S12000036,City of Edinburgh,Local Authority,2017,Female,Breast Cancer,426,Cases
S12000036,City of Edinburgh,Local Authority,2004,All,Malignant Neoplasms,2327,Cases
S12000036,City of Edinburgh,Local Authority,2008,All,Malignant Neoplasms,2390,Cases
S12000036,City of Edinburgh,Local Authority,1998,Male,Prostate Cancer,178,Cases
S12000036,City of Edinburgh,Local Authority,2012,All,Lung Cancer,409,Cases
S12000036,City of Edinburgh,Local Authority,2006,All,Lung Cancer,359,Cases
S12000036,City of Edinburgh,Local Authority,2005,All,Malignant Neoplasms,2330,Cases
S12000036,City of Edinburgh,Local Authority,2017,Male,Prostate Cancer,270,Cases
S12000036,City of Edinburgh,Local Authority,1998,All,Colorectal Cancer,262,Cases
S12000036,City of Edinburgh,Local Authority,2015,Female,Breast Cancer,408,Cases
S12000036,City of Edinburgh,Local Authority,2017,Male,Malignant Neoplasms,1241,Cases
S12000036,City of Edinburgh,Local Authority,2013,Male,Prostate Cancer,319,Cases
S12000036,City of Edinburgh,Local Authority,2016,Male,Malignant Neoplasms,1175,Cases
S12000036,City of Edinburgh,Local Authority,2006,Female,Breast Cancer,319,Cases
S12000036,City of Edinburgh,Local Authority,1998,All,Malignant Neoplasms,2167,Cases
S12000036,City of Edinburgh,Local Authority,2010,All,Colorectal Cancer,320,Cases
S12000036,City of Edinburgh,Local Authority,2017,All,Malignant Neoplasms,2547,Cases
S12000036,City of Edinburgh,Local Authority,2003,All,Lung Cancer,304,Cases
S12000036,City of Edinburgh,Local Authority,2012,Female,Breast Cancer,392,Cases
S12000036,City of Edinburgh,Local Authority,2001,Male,Malignant Neoplasms,1142,Cases
S12000036,City of Edinburgh,Local Authority,2013,All,Malignant Neoplasms,2735,Cases
S12000036,City of Edinburgh,Local Authority,2010,All,Malignant Neoplasms,2506,Cases
S12000036,City of Edinburgh,Local Authority,2014,All,Lung Cancer,414,Cases
S12000036,City of Edinburgh,Local Authority,2013,Male,Malignant Neoplasms,1360,Cases
S12000036,City of Edinburgh,Local Authority,2015,All,Colorectal Cancer,322,Cases
S12000036,City of Edinburgh,Local Authority,2016,All,Lung Cancer,371,Cases
S12000036,City of Edinburgh,Local Authority,2008,Female,Breast Cancer,402,Cases
S12000036,City of Edinburgh,Local Authority,2010,Female,Breast Cancer,325,Cases
S12000036,City of Edinburgh,Local Authority,2006,Male,Prostate Cancer,285,Cases
S12000036,City of Edinburgh,Local Authority,2014,All,Malignant Neoplasms,2764,Cases
S12000036,City of Edinburgh,Local Authority,2001,Male,Prostate Cancer,233,Cases
S12000036,City of Edinburgh,Local Authority,2007,Male,Prostate Cancer,282,Cases
S12000036,City of Edinburgh,Local Authority,1998,Female,Breast Cancer,307,Cases
S12000036,City of Edinburgh,Local Authority,2004,Male,Prostate Cancer,220,Cases
S12000036,City of Edinburgh,Local Authority,2002,All,Lung Cancer,374,Cases
S12000036,City of Edinburgh,Local Authority,2009,All,Colorectal Cancer,310,Cases
S12000036,City of Edinburgh,Local Authority,2000,All,Malignant Neoplasms,2240,Cases
S12000036,City of Edinburgh,Local Authority,2007,Female,Breast Cancer,359,Cases
S12000036,City of Edinburgh,Local Authority,1997,Female,Breast Cancer,298,Cases
S12000036,City of Edinburgh,Local Authority,1997,Male,Malignant Neoplasms,1097,Cases
S12000036,City of Edinburgh,Local Authority,1997,All,Malignant Neoplasms,2329,Cases
S12000036,City of Edinburgh,Local Authority,1998,Male,Malignant Neoplasms,1046,Cases
S12000036,City of Edinburgh,Local Authority,2014,Female,Breast Cancer,413,Cases
S12000036,City of Edinburgh,Local Authority,2010,Male,Malignant Neoplasms,1236,Cases
S12000036,City of Edinburgh,Local Authority,2003,Female,Malignant Neoplasms,1173,Cases
S12000036,City of Edinburgh,Local Authority,2016,All,Colorectal Cancer,268,Cases
S12000036,City of Edinburgh,Local Authority,2012,All,Colorectal Cancer,308,Cases
S12000036,City of Edinburgh,Local Authority,2007,All,Malignant Neoplasms,2454,Cases
S12000036,City of Edinburgh,Local Authority,2007,Male,Malignant Neoplasms,1195,Cases
S12000036,City of Edinburgh,Local Authority,2013,All,Colorectal Cancer,329,Cases
S12000036,City of Edinburgh,Local Authority,2012,All,Malignant Neoplasms,2547,Cases
S12000036,City of Edinburgh,Local Authority,2006,Male,Malignant Neoplasms,1166,Cases
S12000036,City of Edinburgh,Local Authority,2011,All,Colorectal Cancer,349,Cases
S12000036,City of Edinburgh,Local Authority,2015,Male,Malignant Neoplasms,1246,Cases
S12000036,City of Edinburgh,Local Authority,2011,All,Malignant Neoplasms,2736,Cases
S12000036,City of Edinburgh,Local Authority,2005,All,Lung Cancer,358,Cases
S12000036,City of Edinburgh,Local Authority,2014,All,Colorectal Cancer,319,Cases
S12000036,City of Edinburgh,Local Authority,2013,Female,Breast Cancer,378,Cases
S12000036,City of Edinburgh,Local Authority,2010,All,Lung Cancer,392,Cases
S12000036,City of Edinburgh,Local Authority,2004,Female,Breast Cancer,310,Cases
S12000036,City of Edinburgh,Local Authority,2007,All,Colorectal Cancer,307,Cases
S12000036,City of Edinburgh,Local Authority,2015,Female,Malignant Neoplasms,1346,Cases
S12000036,City of Edinburgh,Local Authority,1999,All,Malignant Neoplasms,2300,Cases
S12000036,City of Edinburgh,Local Authority,2011,Male,Malignant Neoplasms,1264,Cases
S12000036,City of Edinburgh,Local Authority,2004,All,Lung Cancer,386,Cases
S12000036,City of Edinburgh,Local Authority,1999,Male,Malignant Neoplasms,1108,Cases
S12000036,City of Edinburgh,Local Authority,2016,All,Malignant Neoplasms,2411,Cases
S12000036,City of Edinburgh,Local Authority,2003,All,Colorectal Cancer,268,Cases
S12000036,City of Edinburgh,Local Authority,2002,Male,Malignant Neoplasms,1063,Cases
S12000036,City of Edinburgh,Local Authority,2004,All,Colorectal Cancer,301,Cases
S12000036,City of Edinburgh,Local Authority,2014,Male,Malignant Neoplasms,1370,Cases
S12000036,City of Edinburgh,Local Authority,1998,Female,Malignant Neoplasms,1121,Cases
S12000036,City of Edinburgh,Local Authority,2009,Female,Malignant Neoplasms,1297,Cases
S12000036,City of Edinburgh,Local Authority,2001,All,Malignant Neoplasms,2409,Cases
S12000036,City of Edinburgh,Local Authority,2015,Male,Prostate Cancer,258,Cases
S12000036,City of Edinburgh,Local Authority,2009,Male,Prostate Cancer,241,Cases
S12000036,City of Edinburgh,Local Authority,2016,Female,Breast Cancer,338,Cases
S12000036,City of Edinburgh,Local Authority,2011,Female,Breast Cancer,433,Cases
S12000036,City of Edinburgh,Local Authority,2008,Male,Prostate Cancer,250,Cases
S12000036,City of Edinburgh,Local Authority,2013,Female,Malignant Neoplasms,1375,Cases
S12000036,City of Edinburgh,Local Authority,2009,Female,Breast Cancer,365,Cases
S12000036,City of Edinburgh,Local Authority,2006,Female,Malignant Neoplasms,1136,Cases
S12000036,City of Edinburgh,Local Authority,2007,All,Lung Cancer,393,Cases
S12000036,City of Edinburgh,Local Authority,2017,All,Lung Cancer,396,Cases
S12000036,City of Edinburgh,Local Authority,2008,Female,Malignant Neoplasms,1276,Cases
S12000036,City of Edinburgh,Local Authority,2009,All,Malignant Neoplasms,2519,Cases
S12000036,City of Edinburgh,Local Authority,2015,All,Malignant Neoplasms,2592,Cases
S12000036,City of Edinburgh,Local Authority,2005,All,Colorectal Cancer,291,Cases
S12000036,City of Edinburgh,Local Authority,1998,All,Lung Cancer,411,Cases
S12000036,City of Edinburgh,Local Authority,2005,Female,Breast Cancer,354,Cases
S12000036,City of Edinburgh,Local Authority,1997,All,Lung Cancer,426,Cases
S12000036,City of Edinburgh,Local Authority,2001,All,Colorectal Cancer,295,Cases
S12000036,City of Edinburgh,Local Authority,2003,Female,Breast Cancer,340,Cases
S12000036,City of Edinburgh,Local Authority,1997,Female,Malignant Neoplasms,1232,Cases
S12000036,City of Edinburgh,Local Authority,1999,All,Lung Cancer,384,Cases
S12000036,City of Edinburgh,Local Authority,2008,All,Lung Cancer,370,Cases
S12000036,City of Edinburgh,Local Authority,2009,All,Lung Cancer,436,Cases
S12000036,City of Edinburgh,Local Authority,1997,All,Colorectal Cancer,300,Cases
S12000036,City of Edinburgh,Local Authority,2001,Female,Breast Cancer,376,Cases
S12000036,City of Edinburgh,Local Authority,2002,Female,Breast Cancer,328,Cases
S12000036,City of Edinburgh,Local Authority,2015,All,Lung Cancer,387,Cases
S12000036,City of Edinburgh,Local Authority,2002,Female,Malignant Neoplasms,1138,Cases
S12000036,City of Edinburgh,Local Authority,2000,All,Colorectal Cancer,305,Cases
S12000036,City of Edinburgh,Local Authority,2009,Male,Malignant Neoplasms,1222,Cases
S12000036,City of Edinburgh,Local Authority,2007,Female,Malignant Neoplasms,1259,Cases
S12000036,City of Edinburgh,Local Authority,2016,Male,Prostate Cancer,247,Cases
S12000036,City of Edinburgh,Local Authority,2003,Male,Malignant Neoplasms,1069,Cases
S12000036,City of Edinburgh,Local Authority,2006,All,Colorectal Cancer,251,Cases
S12000036,City of Edinburgh,Local Authority,2012,Male,Malignant Neoplasms,1246,Cases
S12000036,City of Edinburgh,Local Authority,2008,All,Colorectal Cancer,306,Cases
S12000036,City of Edinburgh,Local Authority,2000,All,Lung Cancer,384,Cases
S12000036,City of Edinburgh,Local Authority,2000,Female,Malignant Neoplasms,1151,Cases
S12000036,City of Edinburgh,Local Authority,2001,Female,Malignant Neoplasms,1267,Cases
S12000036,City of Edinburgh,Local Authority,2005,Female,Malignant Neoplasms,1165,Cases
S12000036,City of Edinburgh,Local Authority,2000,Male,Malignant Neoplasms,1089,Cases
S12000036,City of Edinburgh,Local Authority,2000,Female,Breast Cancer,294,Cases
S12000036,City of Edinburgh,Local Authority,2008,Male,Malignant Neoplasms,1114,Cases
S12000036,City of Edinburgh,Local Authority,1999,Female,Breast Cancer,335,Cases
S12000036,City of Edinburgh,Local Authority,2002,Male,Prostate Cancer,240,Cases
S12000036,City of Edinburgh,Local Authority,2000,Male,Prostate Cancer,237,Cases
S12000036,City of Edinburgh,Local Authority,2012,Female,Malignant Neoplasms,1301,Cases
S12000036,City of Edinburgh,Local Authority,2005,Male,Malignant Neoplasms,1165,Cases
S12000036,City of Edinburgh,Local Authority,2014,Male,Prostate Cancer,321,Cases
S12000036,City of Edinburgh,Local Authority,2006,All,Malignant Neoplasms,2302,Cases
S12000036,City of Edinburgh,Local Authority,2014,Female,Malignant Neoplasms,1394,Cases
S12000036,City of Edinburgh,Local Authority,2011,Male,Prostate Cancer,331,Cases
S12000036,City of Edinburgh,Local Authority,1999,All,Colorectal Cancer,310,Cases
S12000036,City of Edinburgh,Local Authority,2002,All,Colorectal Cancer,283,Cases
S12000036,City of Edinburgh,Local Authority,2012,Male,Prostate Cancer,300,Cases
S12000036,City of Edinburgh,Local Authority,2010,Female,Malignant Neoplasms,1270,Cases
S12000036,City of Edinburgh,Local Authority,1999,Female,Malignant Neoplasms,1192,Cases
S12000036,City of Edinburgh,Local Authority,2004,Male,Malignant Neoplasms,1143,Cases
S12000036,City of Edinburgh,Local Authority,2017,All,Colorectal Cancer,291,Cases
S12000036,City of Edinburgh,Local Authority,2011,Female,Malignant Neoplasms,1472,Cases
S12000036,City of Edinburgh,Local Authority,2003,Male,Prostate Cancer,247,Cases
S12000038,Renfrewshire,Local Authority,1999,Female,Breast Cancer,141,Cases
S12000038,Renfrewshire,Local Authority,2016,Female,Malignant Neoplasms,558,Cases
S12000038,Renfrewshire,Local Authority,2001,Female,Malignant Neoplasms,467,Cases
S12000038,Renfrewshire,Local Authority,1999,All,Lung Cancer,179,Cases
S12000038,Renfrewshire,Local Authority,2002,All,Malignant Neoplasms,957,Cases
S12000038,Renfrewshire,Local Authority,2010,All,Lung Cancer,195,Cases
S12000038,Renfrewshire,Local Authority,2011,Male,Prostate Cancer,76,Cases
S12000038,Renfrewshire,Local Authority,2001,All,Malignant Neoplasms,940,Cases
S12000038,Renfrewshire,Local Authority,2013,Male,Prostate Cancer,76,Cases
S12000038,Renfrewshire,Local Authority,2014,All,Malignant Neoplasms,1065,Cases
S12000038,Renfrewshire,Local Authority,2005,All,Malignant Neoplasms,939,Cases
S12000038,Renfrewshire,Local Authority,2003,All,Colorectal Cancer,98,Cases
S12000038,Renfrewshire,Local Authority,2009,All,Malignant Neoplasms,1093,Cases
S12000038,Renfrewshire,Local Authority,2006,All,Malignant Neoplasms,935,Cases
S12000038,Renfrewshire,Local Authority,2003,All,Malignant Neoplasms,846,Cases
S12000038,Renfrewshire,Local Authority,2004,Female,Malignant Neoplasms,491,Cases
S12000038,Renfrewshire,Local Authority,2008,Female,Breast Cancer,189,Cases
S12000038,Renfrewshire,Local Authority,2004,All,Malignant Neoplasms,890,Cases
S12000038,Renfrewshire,Local Authority,2001,Male,Prostate Cancer,58,Cases
S12000038,Renfrewshire,Local Authority,1998,All,Colorectal Cancer,83,Cases
S12000038,Renfrewshire,Local Authority,2000,Male,Malignant Neoplasms,397,Cases
S12000038,Renfrewshire,Local Authority,2001,All,Lung Cancer,161,Cases
S12000038,Renfrewshire,Local Authority,2017,Female,Breast Cancer,149,Cases
S12000038,Renfrewshire,Local Authority,2000,Male,Prostate Cancer,67,Cases
S12000038,Renfrewshire,Local Authority,2006,Male,Prostate Cancer,46,Cases
S12000038,Renfrewshire,Local Authority,2008,All,Malignant Neoplasms,1066,Cases
S12000038,Renfrewshire,Local Authority,2005,Female,Malignant Neoplasms,517,Cases
S12000038,Renfrewshire,Local Authority,2002,Male,Prostate Cancer,53,Cases
S12000038,Renfrewshire,Local Authority,2007,Female,Breast Cancer,96,Cases
S12000038,Renfrewshire,Local Authority,2008,Female,Malignant Neoplasms,575,Cases
S12000038,Renfrewshire,Local Authority,2006,Female,Breast Cancer,126,Cases
S12000038,Renfrewshire,Local Authority,2010,All,Colorectal Cancer,125,Cases
S12000038,Renfrewshire,Local Authority,2001,Male,Malignant Neoplasms,473,Cases
S12000038,Renfrewshire,Local Authority,2008,Male,Malignant Neoplasms,491,Cases
S12000038,Renfrewshire,Local Authority,2007,Male,Malignant Neoplasms,426,Cases
S12000038,Renfrewshire,Local Authority,2002,Female,Malignant Neoplasms,531,Cases
S12000038,Renfrewshire,Local Authority,2009,All,Colorectal Cancer,148,Cases
S12000038,Renfrewshire,Local Authority,2005,Female,Breast Cancer,143,Cases
S12000038,Renfrewshire,Local Authority,2004,Female,Breast Cancer,133,Cases
S12000038,Renfrewshire,Local Authority,2011,Male,Malignant Neoplasms,488,Cases
S12000038,Renfrewshire,Local Authority,2011,All,Lung Cancer,185,Cases
S12000038,Renfrewshire,Local Authority,2012,All,Malignant Neoplasms,1043,Cases
S12000038,Renfrewshire,Local Authority,2007,All,Lung Cancer,164,Cases
S12000038,Renfrewshire,Local Authority,2004,Male,Malignant Neoplasms,399,Cases
S12000038,Renfrewshire,Local Authority,2003,Female,Breast Cancer,133,Cases
S12000038,Renfrewshire,Local Authority,2015,All,Colorectal Cancer,90,Cases
S12000038,Renfrewshire,Local Authority,2005,Male,Malignant Neoplasms,422,Cases
S12000038,Renfrewshire,Local Authority,2014,All,Lung Cancer,167,Cases
S12000038,Renfrewshire,Local Authority,2016,All,Malignant Neoplasms,1128,Cases
S12000038,Renfrewshire,Local Authority,2013,All,Lung Cancer,196,Cases
S12000038,Renfrewshire,Local Authority,2011,Female,Malignant Neoplasms,602,Cases
S12000038,Renfrewshire,Local Authority,2009,All,Lung Cancer,204,Cases
S12000038,Renfrewshire,Local Authority,2015,Male,Malignant Neoplasms,533,Cases
S12000038,Renfrewshire,Local Authority,2017,All,Malignant Neoplasms,1055,Cases
S12000038,Renfrewshire,Local Authority,2003,Male,Malignant Neoplasms,385,Cases
S12000038,Renfrewshire,Local Authority,2010,Male,Malignant Neoplasms,466,Cases
S12000038,Renfrewshire,Local Authority,2008,All,Lung Cancer,205,Cases
S12000038,Renfrewshire,Local Authority,2012,All,Lung Cancer,194,Cases
S12000038,Renfrewshire,Local Authority,2000,All,Malignant Neoplasms,859,Cases
S12000038,Renfrewshire,Local Authority,2002,Male,Malignant Neoplasms,426,Cases
S12000038,Renfrewshire,Local Authority,2015,Female,Malignant Neoplasms,583,Cases
S12000038,Renfrewshire,Local Authority,2016,Male,Prostate Cancer,117,Cases
S12000038,Renfrewshire,Local Authority,2014,Male,Prostate Cancer,103,Cases
S12000038,Renfrewshire,Local Authority,1997,All,Lung Cancer,189,Cases
S12000038,Renfrewshire,Local Authority,1998,All,Lung Cancer,184,Cases
S12000038,Renfrewshire,Local Authority,2010,All,Malignant Neoplasms,951,Cases
S12000038,Renfrewshire,Local Authority,2011,All,Malignant Neoplasms,1090,Cases
S12000038,Renfrewshire,Local Authority,2013,All,Malignant Neoplasms,1041,Cases
S12000038,Renfrewshire,Local Authority,1999,All,Malignant Neoplasms,898,Cases
S12000038,Renfrewshire,Local Authority,2002,All,Lung Cancer,185,Cases
S12000038,Renfrewshire,Local Authority,1997,Male,Malignant Neoplasms,417,Cases
S12000038,Renfrewshire,Local Authority,2014,Female,Malignant Neoplasms,583,Cases
S12000038,Renfrewshire,Local Authority,2012,Male,Prostate Cancer,71,Cases
S12000038,Renfrewshire,Local Authority,2013,Male,Malignant Neoplasms,509,Cases
S12000038,Renfrewshire,Local Authority,2009,Female,Breast Cancer,179,Cases
S12000038,Renfrewshire,Local Authority,2015,All,Malignant Neoplasms,1116,Cases
S12000038,Renfrewshire,Local Authority,2017,Male,Malignant Neoplasms,497,Cases
S12000038,Renfrewshire,Local Authority,2017,Male,Prostate Cancer,93,Cases
S12000038,Renfrewshire,Local Authority,2012,All,Colorectal Cancer,125,Cases
S12000038,Renfrewshire,Local Authority,2014,All,Colorectal Cancer,122,Cases
S12000038,Renfrewshire,Local Authority,2009,Male,Malignant Neoplasms,488,Cases
S12000038,Renfrewshire,Local Authority,2012,Male,Malignant Neoplasms,451,Cases
S12000038,Renfrewshire,Local Authority,2003,All,Lung Cancer,149,Cases
S12000038,Renfrewshire,Local Authority,1997,All,Malignant Neoplasms,910,Cases
S12000038,Renfrewshire,Local Authority,2004,All,Lung Cancer,163,Cases
S12000038,Renfrewshire,Local Authority,2007,All,Malignant Neoplasms,863,Cases
S12000038,Renfrewshire,Local Authority,2011,All,Colorectal Cancer,143,Cases
S12000038,Renfrewshire,Local Authority,2017,All,Lung Cancer,192,Cases
S12000038,Renfrewshire,Local Authority,2007,All,Colorectal Cancer,100,Cases
S12000038,Renfrewshire,Local Authority,2007,Female,Malignant Neoplasms,437,Cases
S12000038,Renfrewshire,Local Authority,2008,Male,Prostate Cancer,74,Cases
S12000038,Renfrewshire,Local Authority,2001,All,Colorectal Cancer,134,Cases
S12000038,Renfrewshire,Local Authority,1999,Male,Malignant Neoplasms,432,Cases
S12000038,Renfrewshire,Local Authority,2009,Male,Prostate Cancer,82,Cases
S12000038,Renfrewshire,Local Authority,1997,Female,Breast Cancer,113,Cases
S12000038,Renfrewshire,Local Authority,2013,Female,Breast Cancer,136,Cases
