FeatureCode,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000039,2008,Count,GWh,0.4039480464,Manufactured Fuels,Industrial
S12000028,2009,Count,GWh,65.728170325,Coal,Industrial
S12000039,2008,Count,GWh,151.7232851801591,Gas,Industrial
S12000039,2009,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000028,2009,Count,GWh,0.7005003010654517,Bioenergy & Wastes,Industrial
S12000039,2008,Count,GWh,68.383722564,Petroleum Products,Industrial
S12000028,2009,Count,GWh,5.658353739,Manufactured Fuels,Industrial
S12000039,2008,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2007,Count,GWh,80.949296344,Petroleum Products,Industrial
S12000039,2008,Count,GWh,0,Coal,Industrial
S12000028,2009,Count,GWh,269.45917769083877,Gas,Industrial
S12000028,2008,Count,GWh,6.8872404918,Manufactured Fuels,Industrial
S12000039,2010,Count,GWh,0.0209887657,Coal,Industrial
S12000039,2010,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2010,Count,GWh,150.73139036202167,Gas,Industrial
S12000039,2010,Count,GWh,0.2922773446,Manufactured Fuels,Industrial
S12000028,2008,Count,GWh,299.70061190940993,Gas,Industrial
S12000039,2009,Count,GWh,128.9370842178026,Gas,Industrial
S12000039,2009,Count,GWh,0.3429305303,Manufactured Fuels,Industrial
S12000039,2009,Count,GWh,0.02515569,Coal,Industrial
S12000039,2009,Count,GWh,62.145697794,Petroleum Products,Industrial
S12000028,2008,Count,GWh,208.61403726,Petroleum Products,Industrial
S12000039,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000028,2005,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2017,Count,GWh,50.735779436,Petroleum Products,Industrial
S12000039,2018,Count,GWh,105.1770515868673,Gas,Industrial
S12000039,2018,Count,GWh,0.0896540767,Manufactured Fuels,Industrial
S12000039,2018,Count,GWh,0,Coal,Industrial
S12000028,2005,Count,GWh,248.01715641341178,Gas,Industrial
S12000039,2017,Count,GWh,0,Coal,Industrial
S12000039,2017,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2017,Count,GWh,0.1001971369,Manufactured Fuels,Industrial
S12000028,2005,Count,GWh,43.585410043,Coal,Industrial
S12000039,2017,Count,GWh,114.16772418002357,Gas,Industrial
S12000040,2005,Count,GWh,413.06073474328633,Gas,Industrial
S12000040,2005,Count,GWh,9.2407805412,Manufactured Fuels,Industrial
S12000027,2018,Count,GWh,0,Gas,Industrial
S12000027,2018,Count,GWh,5.1167485816,Coal,Industrial
S12000040,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000040,2005,Count,GWh,333.17767712,Petroleum Products,Industrial
S12000039,2018,Count,GWh,47.947794527,Petroleum Products,Industrial
S12000040,2005,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000027,2018,Count,GWh,138.37202074,Petroleum Products,Industrial
S12000040,2005,Count,GWh,1.6969588395,Coal,Industrial
S12000027,2018,Count,GWh,0,Manufactured Fuels,Industrial
S12000039,2014,Count,GWh,46.033387507,Petroleum Products,Industrial
S12000028,2006,Count,GWh,290.26989223108495,Gas,Industrial
S12000028,2006,Count,GWh,3.9693570301,Manufactured Fuels,Industrial
S12000039,2015,Count,GWh,0.0210361114,Coal,Industrial
S12000028,2006,Count,GWh,52.72516317,Coal,Industrial
S12000039,2015,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000028,2006,Count,GWh,197.80413287,Petroleum Products,Industrial
S12000039,2014,Count,GWh,0.0159344607,Coal,Industrial
S12000039,2014,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000039,2014,Count,GWh,0.3268853986,Manufactured Fuels,Industrial
S12000039,2014,Count,GWh,140.50599266206405,Gas,Industrial
S12000028,2005,Count,GWh,185.66394175,Petroleum Products,Industrial
S12000039,2016,Count,GWh,123.15458896102625,Gas,Industrial
S12000039,2016,Count,GWh,0,Coal,Industrial
S12000039,2016,Count,GWh,46.951757982,Petroleum Products,Industrial
S12000028,2005,Count,GWh,3.9500632323,Manufactured Fuels,Industrial
S12000039,2016,Count,GWh,0.0772281428,Manufactured Fuels,Industrial
S12000039,2015,Count,GWh,0.192335556,Manufactured Fuels,Industrial
S12000039,2015,Count,GWh,48.728247215,Petroleum Products,Industrial
S12000039,2015,Count,GWh,140.2863080317801,Gas,Industrial
S12000039,2016,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000028,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000033,2017,Count,GWh,521.8745138837504,Gas,Industrial
S12000033,2017,Count,GWh,13.569578364,Manufactured Fuels,Industrial
S12000030,2007,Count,GWh,489.79304339503864,Gas,Industrial
S12000030,2007,Count,GWh,0.8956945448,Coal,Industrial
S12000033,2018,Count,GWh,1.6894545924771989,Bioenergy & Wastes,Industrial
S12000033,2017,Count,GWh,432.56105837,Petroleum Products,Industrial
S12000030,2007,Count,GWh,98.04227883,Petroleum Products,Industrial
S12000033,2016,Count,GWh,399.56044666,Petroleum Products,Industrial
S12000033,2016,Count,GWh,11.070503681,Manufactured Fuels,Industrial
S12000030,2007,Count,GWh,0.0350638685,Manufactured Fuels,Industrial
S12000033,2017,Count,GWh,2.8433056564,Coal,Industrial
S12000033,2017,Count,GWh,7.7070181581615635,Bioenergy & Wastes,Industrial
S12000034,2005,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000034,2005,Count,GWh,30.208143662,Coal,Industrial
S12000030,2006,Count,GWh,103.04893592,Petroleum Products,Industrial
S12000034,2005,Count,GWh,356.37468936716135,Gas,Industrial
S12000034,2005,Count,GWh,15.573277371,Manufactured Fuels,Industrial
S12000030,2006,Count,GWh,0.0455734808,Manufactured Fuels,Industrial
S12000030,2007,Count,GWh,106.13326184633956,Bioenergy & Wastes,Industrial
S12000033,2018,Count,GWh,505.71688506503955,Gas,Industrial
S12000033,2018,Count,GWh,2.2603714215,Coal,Industrial
S12000033,2018,Count,GWh,423.86775968,Petroleum Products,Industrial
S12000033,2018,Count,GWh,12.370098205,Manufactured Fuels,Industrial
S12000030,2008,Count,GWh,86.183732408,Petroleum Products,Industrial
S12000033,2014,Count,GWh,520.0518768940567,Gas,Industrial
S12000033,2014,Count,GWh,7.609812636,Coal,Industrial
S12000033,2014,Count,GWh,381.39455273,Petroleum Products,Industrial
S12000030,2008,Count,GWh,0,Manufactured Fuels,Industrial
S12000033,2014,Count,GWh,29.907122848,Manufactured Fuels,Industrial
S12000033,2013,Count,GWh,496.8106837230507,Gas,Industrial
S12000033,2013,Count,GWh,31.709143305,Manufactured Fuels,Industrial
S12000030,2009,Count,GWh,1.6947141797,Coal,Industrial
S12000030,2009,Count,GWh,155.62636757872681,Bioenergy & Wastes,Industrial
S12000033,2014,Count,GWh,11.19850920071685,Bioenergy & Wastes,Industrial
S12000033,2013,Count,GWh,331.37696782,Petroleum Products,Industrial
S12000033,2015,Count,GWh,407.75015612,Petroleum Products,Industrial
S12000033,2016,Count,GWh,2.966593747460761,Bioenergy & Wastes,Industrial
S12000030,2008,Count,GWh,1.3279125045,Coal,Industrial
S12000033,2016,Count,GWh,3.4790898211,Coal,Industrial
S12000033,2016,Count,GWh,522.9138880894352,Gas,Industrial
S12000030,2008,Count,GWh,159.76273376759238,Bioenergy & Wastes,Industrial
S12000030,2008,Count,GWh,405.41323490261414,Gas,Industrial
S12000033,2015,Count,GWh,6.862512088,Coal,Industrial
S12000033,2015,Count,GWh,5.738720961682933,Bioenergy & Wastes,Industrial
S12000033,2015,Count,GWh,22.081789611,Manufactured Fuels,Industrial
S12000033,2015,Count,GWh,549.9761359812933,Gas,Industrial
S12000034,2009,Count,GWh,454.20972408,Petroleum Products,Industrial
S12000029,2018,Count,GWh,5.4039544088,Manufactured Fuels,Industrial
S12000034,2009,Count,GWh,44.921859689,Manufactured Fuels,Industrial
S12000029,2018,Count,GWh,311.6097009020999,Gas,Industrial
S12000034,2010,Count,GWh,77.723900912,Coal,Industrial
S12000034,2010,Count,GWh,3.9615851089684324,Bioenergy & Wastes,Industrial
S12000030,2005,Count,GWh,109.28125497806808,Bioenergy & Wastes,Industrial
S12000034,2009,Count,GWh,2.515321933244432,Bioenergy & Wastes,Industrial
S12000034,2008,Count,GWh,494.24865014,Petroleum Products,Industrial
S12000029,2018,Count,GWh,260.84507017,Petroleum Products,Industrial
S12000034,2009,Count,GWh,193.372714342793,Gas,Industrial
S12000034,2009,Count,GWh,51.401559069,Coal,Industrial
S12000034,2011,Count,GWh,64.974784031,Coal,Industrial
S12000034,2011,Count,GWh,204.5658402579035,Gas,Industrial
S12000029,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000029,2017,Count,GWh,274.9705416,Petroleum Products,Industrial
S12000034,2011,Count,GWh,413.59014643,Petroleum Products,Industrial
S12000034,2011,Count,GWh,33.99429707,Manufactured Fuels,Industrial
S12000034,2010,Count,GWh,35.956225316,Manufactured Fuels,Industrial
S12000029,2018,Count,GWh,7.220381458,Coal,Industrial
S12000034,2010,Count,GWh,169.8173713195393,Gas,Industrial
S12000034,2011,Count,GWh,2.6367874823031046,Bioenergy & Wastes,Industrial
S12000034,2010,Count,GWh,492.29016745,Petroleum Products,Industrial
S12000034,2006,Count,GWh,19.193445373,Manufactured Fuels,Industrial
S12000030,2006,Count,GWh,103.19543290501596,Bioenergy & Wastes,Industrial
S12000034,2006,Count,GWh,209.06756606682703,Gas,Industrial
S12000034,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000030,2005,Count,GWh,113.36499498,Petroleum Products,Industrial
S12000034,2006,Count,GWh,608.62865123,Petroleum Products,Industrial
S12000034,2005,Count,GWh,675.45318481,Petroleum Products,Industrial
S12000034,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000030,2006,Count,GWh,447.91131304694426,Gas,Industrial
S12000034,2006,Count,GWh,34.229702726,Coal,Industrial
S12000030,2006,Count,GWh,1.1871581965,Coal,Industrial
S12000034,2008,Count,GWh,3.119352192398451,Bioenergy & Wastes,Industrial
S12000034,2008,Count,GWh,34.308546997,Coal,Industrial
S12000030,2005,Count,GWh,482.55245277906573,Gas,Industrial
S12000034,2008,Count,GWh,185.10180952387546,Gas,Industrial
S12000034,2008,Count,GWh,51.825605953,Manufactured Fuels,Industrial
S12000030,2005,Count,GWh,1.1025750441,Coal,Industrial
S12000034,2007,Count,GWh,192.81513291560194,Gas,Industrial
S12000034,2007,Count,GWh,16.87103196,Manufactured Fuels,Industrial
S12000034,2007,Count,GWh,23.88907184,Coal,Industrial
S12000034,2007,Count,GWh,608.77163696,Petroleum Products,Industrial
S12000030,2005,Count,GWh,0.0368606919,Manufactured Fuels,Industrial
S12000030,2013,Count,GWh,444.22053340399515,Bioenergy & Wastes,Industrial
S12000033,2005,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000030,2018,Count,GWh,63.334401513,Petroleum Products,Industrial
S12000030,2012,Count,GWh,63.61850784,Petroleum Products,Industrial
S12000033,2005,Count,GWh,752.8718250815114,Gas,Industrial
S12000033,2005,Count,GWh,1.400289437,Coal,Industrial
S12000030,2018,Count,GWh,404.01082761341405,Bioenergy & Wastes,Industrial
S12000030,2018,Count,GWh,2.4783709218,Coal,Industrial
S12000030,2013,Count,GWh,370.1530391018367,Gas,Industrial
S12000030,2018,Count,GWh,369.84967166135965,Gas,Industrial
S12000030,2018,Count,GWh,0,Manufactured Fuels,Industrial
S12000030,2013,Count,GWh,3.2460906214,Coal,Industrial
S12000033,2006,Count,GWh,541.8475043606156,Gas,Industrial
S12000033,2006,Count,GWh,15.933533683,Manufactured Fuels,Industrial
S12000033,2006,Count,GWh,1.529556038,Coal,Industrial
S12000033,2006,Count,GWh,632.68268425,Petroleum Products,Industrial
S12000033,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000030,2012,Count,GWh,2.6631064589,Coal,Industrial
S12000033,2005,Count,GWh,688.70227189,Petroleum Products,Industrial
S12000030,2012,Count,GWh,0,Manufactured Fuels,Industrial
S12000033,2005,Count,GWh,11.240741958,Manufactured Fuels,Industrial
S12000030,2012,Count,GWh,387.28208648567335,Gas,Industrial
S12000033,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000030,2014,Count,GWh,402.95730400364636,Gas,Industrial
S12000030,2015,Count,GWh,66.94993875,Petroleum Products,Industrial
S12000030,2015,Count,GWh,0,Manufactured Fuels,Industrial
S12000030,2014,Count,GWh,3.9805166431,Coal,Industrial
S12000030,2016,Count,GWh,3.9104786781,Coal,Industrial
S12000030,2016,Count,GWh,324.1715205851784,Bioenergy & Wastes,Industrial
S12000030,2015,Count,GWh,264.7375378200958,Bioenergy & Wastes,Industrial
S12000030,2015,Count,GWh,2.8326502853,Coal,Industrial
S12000030,2014,Count,GWh,65.307134866,Petroleum Products,Industrial
S12000030,2015,Count,GWh,395.35177237994327,Gas,Industrial
S12000030,2014,Count,GWh,0,Manufactured Fuels,Industrial
S12000030,2017,Count,GWh,3.4162957761,Coal,Industrial
S12000030,2017,Count,GWh,375.32924812978814,Gas,Industrial
S12000030,2013,Count,GWh,55.258764543,Petroleum Products,Industrial
S12000030,2013,Count,GWh,0,Manufactured Fuels,Industrial
S12000030,2017,Count,GWh,67.509187944,Petroleum Products,Industrial
S12000030,2017,Count,GWh,0,Manufactured Fuels,Industrial
S12000030,2016,Count,GWh,0,Manufactured Fuels,Industrial
S12000030,2014,Count,GWh,451.9167566414673,Bioenergy & Wastes,Industrial
S12000030,2016,Count,GWh,411.0363596114158,Gas,Industrial
S12000030,2017,Count,GWh,386.8031715742717,Bioenergy & Wastes,Industrial
S12000030,2016,Count,GWh,62.649340875,Petroleum Products,Industrial
S12000030,2010,Count,GWh,2.0768225864,Coal,Industrial
S12000033,2011,Count,GWh,4.6380837165,Coal,Industrial
S12000033,2011,Count,GWh,0.9059308460692587,Bioenergy & Wastes,Industrial
S12000033,2011,Count,GWh,35.136761932,Manufactured Fuels,Industrial
S12000030,2010,Count,GWh,165.445676300171,Bioenergy & Wastes,Industrial
S12000033,2011,Count,GWh,589.9405159839595,Gas,Industrial
S12000030,2010,Count,GWh,0,Manufactured Fuels,Industrial
S12000033,2010,Count,GWh,476.58816941609797,Gas,Industrial
S12000033,2010,Count,GWh,6.3662117235,Coal,Industrial
S12000030,2010,Count,GWh,419.02823736824564,Gas,Industrial
S12000033,2010,Count,GWh,462.62900579,Petroleum Products,Industrial
S12000033,2010,Count,GWh,37.869073346,Manufactured Fuels,Industrial
S12000030,2009,Count,GWh,0,Manufactured Fuels,Industrial
S12000033,2012,Count,GWh,374.35704958,Petroleum Products,Industrial
S12000033,2012,Count,GWh,32.112937835,Manufactured Fuels,Industrial
S12000033,2013,Count,GWh,8.030079500753999,Bioenergy & Wastes,Industrial
S12000033,2013,Count,GWh,7.0764821887,Coal,Industrial
S12000030,2009,Count,GWh,373.86787700660636,Gas,Industrial
S12000033,2012,Count,GWh,3.035847049537233,Bioenergy & Wastes,Industrial
S12000030,2009,Count,GWh,74.992390771,Petroleum Products,Industrial
S12000033,2011,Count,GWh,399.86217642,Petroleum Products,Industrial
S12000033,2012,Count,GWh,572.7913463453742,Gas,Industrial
S12000033,2012,Count,GWh,5.5426947032,Coal,Industrial
S12000033,2008,Count,GWh,0.15842391493307473,Bioenergy & Wastes,Industrial
S12000030,2011,Count,GWh,0,Manufactured Fuels,Industrial
S12000033,2007,Count,GWh,636.0808122,Petroleum Products,Industrial
S12000030,2011,Count,GWh,424.21798963366587,Gas,Industrial
S12000033,2008,Count,GWh,508.25355748617613,Gas,Industrial
S12000033,2008,Count,GWh,1.7120854222,Coal,Industrial
S12000033,2007,Count,GWh,0.9738993285,Coal,Industrial
S12000033,2007,Count,GWh,531.9919235800311,Gas,Industrial
S12000030,2012,Count,GWh,177.30346384477673,Bioenergy & Wastes,Industrial
S12000030,2011,Count,GWh,64.774174555,Petroleum Products,Industrial
S12000033,2007,Count,GWh,15.473205315,Manufactured Fuels,Industrial
S12000033,2009,Count,GWh,472.98074312429793,Gas,Industrial
S12000033,2009,Count,GWh,49.616996115,Manufactured Fuels,Industrial
S12000030,2011,Count,GWh,190.38029380823124,Bioenergy & Wastes,Industrial
S12000030,2010,Count,GWh,83.835392108,Petroleum Products,Industrial
S12000033,2010,Count,GWh,0.20079038673759964,Bioenergy & Wastes,Industrial
S12000033,2009,Count,GWh,484.23744275,Petroleum Products,Industrial
S12000033,2008,Count,GWh,530.18951752,Petroleum Products,Industrial
S12000030,2011,Count,GWh,2.0690408022,Coal,Industrial
S12000033,2008,Count,GWh,56.382796391,Manufactured Fuels,Industrial
S12000033,2009,Count,GWh,5.7421311999,Coal,Industrial
S12000033,2009,Count,GWh,0.12636874022487338,Bioenergy & Wastes,Industrial
S12000035,2014,Count,GWh,0.4474001803,Manufactured Fuels,Industrial
S12000029,2010,Count,GWh,11.72560381,Coal,Industrial
S12000035,2014,Count,GWh,67.15517869685785,Gas,Industrial
S12000035,2015,Count,GWh,1.0450584643367136,Bioenergy & Wastes,Industrial
S12000029,2010,Count,GWh,0.6285615267026975,Bioenergy & Wastes,Industrial
S12000035,2014,Count,GWh,218.74988033,Petroleum Products,Industrial
S12000035,2013,Count,GWh,175.50448047,Petroleum Products,Industrial
S12000029,2010,Count,GWh,18.889476273,Manufactured Fuels,Industrial
S12000035,2013,Count,GWh,0.3567530761,Manufactured Fuels,Industrial
S12000029,2010,Count,GWh,395.09234367328264,Gas,Industrial
S12000035,2014,Count,GWh,26.293576399,Coal,Industrial
S12000035,2014,Count,GWh,2.2000618019754103,Bioenergy & Wastes,Industrial
S12000029,2009,Count,GWh,22.678592307,Manufactured Fuels,Industrial
S12000035,2016,Count,GWh,22.913684326,Coal,Industrial
S12000035,2016,Count,GWh,1.4465413295787195,Bioenergy & Wastes,Industrial
S12000035,2016,Count,GWh,63.69546560402609,Gas,Industrial
S12000035,2016,Count,GWh,0.0778464982,Manufactured Fuels,Industrial
S12000029,2009,Count,GWh,367.3752452668812,Gas,Industrial
S12000035,2015,Count,GWh,64.36603718176231,Gas,Industrial
S12000035,2015,Count,GWh,0.2318586689,Manufactured Fuels,Industrial
S12000035,2015,Count,GWh,17.720646305,Coal,Industrial
S12000035,2015,Count,GWh,214.52185978,Petroleum Products,Industrial
S12000029,2009,Count,GWh,284.34681577,Petroleum Products,Industrial
S12000035,2011,Count,GWh,76.0027164560695,Gas,Industrial
S12000035,2011,Count,GWh,0.3231259662,Manufactured Fuels,Industrial
S12000035,2011,Count,GWh,13.483496418,Coal,Industrial
S12000035,2011,Count,GWh,227.61977698,Petroleum Products,Industrial
S12000029,2011,Count,GWh,387.4104607848999,Gas,Industrial
S12000029,2011,Count,GWh,18.043334088,Manufactured Fuels,Industrial
S12000035,2010,Count,GWh,0.322988895,Manufactured Fuels,Industrial
S12000029,2012,Count,GWh,1.2794730476232257,Bioenergy & Wastes,Industrial
S12000035,2010,Count,GWh,69.90649336263242,Gas,Industrial
S12000035,2011,Count,GWh,0.7379646758765501,Bioenergy & Wastes,Industrial
S12000029,2011,Count,GWh,259.39260808,Petroleum Products,Industrial
S12000035,2010,Count,GWh,260.51379079,Petroleum Products,Industrial
S12000029,2011,Count,GWh,0.4565204388036923,Bioenergy & Wastes,Industrial
S12000035,2013,Count,GWh,2.061495889540961,Bioenergy & Wastes,Industrial
S12000035,2012,Count,GWh,181.67706645,Petroleum Products,Industrial
S12000029,2010,Count,GWh,300.01931504,Petroleum Products,Industrial
S12000035,2013,Count,GWh,73.11822707006769,Gas,Industrial
S12000035,2013,Count,GWh,22.594978736,Coal,Industrial
S12000035,2012,Count,GWh,14.777531651,Coal,Industrial
S12000029,2011,Count,GWh,10.258386759,Coal,Industrial
S12000035,2012,Count,GWh,1.5889541372428733,Bioenergy & Wastes,Industrial
S12000035,2012,Count,GWh,0.3666428559,Manufactured Fuels,Industrial
S12000035,2012,Count,GWh,77.30376281728688,Gas,Industrial
S12000036,2006,Count,GWh,255.04434065,Petroleum Products,Industrial
S12000029,2007,Count,GWh,465.731543505099,Gas,Industrial
S12000029,2007,Count,GWh,8.1835418306,Manufactured Fuels,Industrial
S12000036,2007,Count,GWh,0.1794694266,Coal,Industrial
S12000029,2007,Count,GWh,3.6099029912,Coal,Industrial
S12000036,2007,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000036,2006,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000029,2007,Count,GWh,388.78220716,Petroleum Products,Industrial
S12000036,2005,Count,GWh,259.06657882,Petroleum Products,Industrial
S12000036,2006,Count,GWh,1122.0043154348332,Gas,Industrial
S12000036,2006,Count,GWh,0.3697722563,Manufactured Fuels,Industrial
S12000036,2006,Count,GWh,0.2818654243,Coal,Industrial
S12000029,2006,Count,GWh,389.2234204,Petroleum Products,Industrial
S12000036,2008,Count,GWh,1063.6607133639773,Gas,Industrial
S12000036,2008,Count,GWh,0.3145077059,Coal,Industrial
S12000036,2008,Count,GWh,236.16674678,Petroleum Products,Industrial
S12000029,2006,Count,GWh,9.4853923657,Manufactured Fuels,Industrial
